words;polarity
schroef;-1
geschroeft;-1
schroeven;-1
schroeven;-1
onderzoekt;-1
onderzocht;-1
onderzoekt;-1
loep;-1
handgemeen;-1
scum;-1
scheidt zich af;-1
seceded;-1
afscheidt;-1
afscheidende;-1
afscheiding;-1
geheimhouding;-1
geheim;-1
zittend;-1
zieden;-1
kookte;-1
bruist;-1
ziedend;-1
segregatie;-1
beslag leggen op;-1
in beslag genomen;-1
grijpt;-1
grijpen;-1
ego‹stisch;-1
ego‹sme;-1
seniel;-1
zinloos;-1
zin;-1
gevonniste;-1
zinnen;-1
strafvonnis;-1
afzonderen;-1
teruggetrokken;-1
sekwestrerende;-1
sequesters;-1
dienen;-1
served;-1
dient;-1
service;-1
serviced;-1
services;-1
onderhoud;-1
portie;-1
dienstbaarheid;-1
sever;-1
ernst;-1
shabby;-1
schaduw;-1
geschaduwd;-1
in de schaduw;-1
shadows;-1
schaduwrijk;-1
shaggy;-1
schudden;-1
ondiep;-1
schande;-1
schandelijk;-1
schaamteloos;-1
haai;-1
shell;-1
dop;-1
het schillen;-1
shells;-1
schipbreuk;-1
shirk;-1
shirked;-1
afschuiven;-1
onttrekt;-1
rilling;-1
huiverde;-1
shivering;-1
shivers;-1
schok;-1
geschokt;-1
schokkend;-1
shocks;-1
kitsch;-1
schieten;-1
schieten;-1
spruiten;-1
short;-1
tekort;-1
tekortkoming;-1
kortzichtig;-1
schot;-1
schot;-1
duw;-1
schoof;-1
duwt;-1
duwen;-1
tonen;-1
toonde;-1
toont;-1
shows;-1
shred;-1
verscheurd;-1
vernietiging;-1
stukjes;-1
spitsmuis;-1
schreeuw;-1
schreeuwde;-1
shrieking;-1
krijst;-1
schel;-1
verschrompelen;-1
verschrompeld;-1
verschrompeling;-1
verschrompelt;-1
shroud;-1
shrug;-1
opgehaalde;-1
ophalen;-1
haalt zijn schouders;-1
vlieden;-1
verlegenheid;-1
ziek;-1
ziekelijk;-1
ziekte;-1
belegering;-1
dwaas;-1
simplistisch;-1
zonde;-1
zondig;-1
sinister;-1
gezondigd;-1
sinning;-1
sins;-1
sceptisch;-1
schetsmatig;-1
schermutseling;-1
sluipen;-1
skulked;-1
skulking;-1
sluipt;-1
dichtslaan;-1
slammed;-1
slaande;-1
slams;-1
laster;-1
lasteraar;-1
lasterlijk;-1
klap;-1
sloeg;-1
slapping;-1
slaps;-1
slash;-1
sneed;-1
slashes;-1
hakken;-1
slachten;-1
geslachte;-1
slachten;-1
slacht;-1
moordenaar;-1
dun;-1
sleepless;-1
lichte;-1
gekleineerd;-1
achterstelling;-1
slights;-1
slijm;-1
slordig;-1
luiaard;-1
traag;-1
naaktslak;-1
traag;-1
malaise;-1
slumped;-1
slumping;-1
inzinkingen;-1
sly;-1
slaan;-1
smakte;-1
smacking;-1
riekt;-1
smash;-1
smeren;-1
uitgelopen;-1
smeren;-1
besmeurt;-1
smoren;-1
gesmoord;-1
verstikking;-1
smoort;-1
smokkelen;-1
smokkelgoed;-1
smokkelt;-1
mensensmokkel;-1
strik;-1
grauwen;-1
snauwde;-1
snauwen;-1
snauwt;-1
rukken;-1
snatched;-1
flarden;-1
wegrukkende;-1
sluipen;-1
sloop;-1
heimelijk;-1
sluipt;-1
grijns;-1
sneerde;-1
spottend;-1
schampert;-1
snurken;-1
snurkte;-1
snurkt;-1
snoring;-1
snik;-1
snikte;-1
snikken;-1
snikt;-1
somber;-1
zeer;-1
pijnlijkheid;-1
leed;-1
droevige;-1
sorry;-1
soort;-1
sour;-1
spank;-1
spanked;-1
spanking;-1
spanks;-1
speer;-1
gespietst;-1
spearing;-1
spears;-1
spill;-1
gemorst;-1
morsen;-1
uitstromingen;-1
oude vrijster;-1
ondanks;-1
hatelijk;-1
split;-1
buit;-1
verwend;-1
bederven;-1
bederft;-1
plek;-1
verstuiking;-1
verstuikte;-1
verstuiking;-1
verstuikingen;-1
sputteren;-1
sputterde;-1
sputteren;-1
sputtert;-1
verkwisten;-1
verspild;-1
verspilling;-1
verspilt;-1
steken;-1
gestoken;-1
stabbing;-1
steken;-1
stagnerende;-1
vlek;-1
stained;-1
kleuring;-1
stains;-1
muf;-1
stalemate;-1
stamelen;-1
stamelde;-1
stamelende;-1
stamelt;-1
stamp;-1
stamped;-1
stempelen;-1
stamps;-1
stilstand;-1
stonk;-1
stark;-1
doen schrikken;-1
geschrokken;-1
schrikt;-1
ontstellend;-1
uithongering;-1
verhongeren;-1
uitgehongerd;-1
verhongert;-1
verhongeren;-1
statisch;-1
stelen;-1
stelen;-1
steelt;-1
achtersteven;-1
stok;-1
verstikken;-1
verstikt;-1
knie;-1
verstikkend;-1
stigma;-1
steek;-1
prikkelend;-1
steken;-1
stinken;-1
stinkende;-1
stinks;-1
stal;-1
stal;-1
gestolen;-1
storm;-1
bestormden;-1
stormen;-1
storms;-1
stormachtig;-1
verdwaald raken;-1
straggled;-1
achterblijver;-1
straggles;-1
onregelmatig;-1
stam;-1
gespannen;-1
inspanning;-1
stammen;-1
wurgen;-1
stray;-1
afgedwaald;-1
dwalen;-1
spanning;-1
beklemtoonde;-1
benadrukt;-1
benadrukkend;-1
getroffen;-1
strict;-1
strijd;-1
staking;-1
strikes;-1
opvallend;-1
strenge;-1
struck;-1
struck;-1
worstelen;-1
worstelde;-1
gevechten;-1
worstelende;-1
eigenwijs;-1
koppig;-1
koppigheid;-1
studie;-1
benauwd;-1
stung;-1
stunt;-1
dom;-1
domheid;-1
verdoving;-1
onderwerping;-1
onderwerpen;-1
onderworpen;-1
onderwerpt;-1
onderwerpt;-1
onderwerping;-1
onderdanig;-1
onderdanigheid;-1
luwen;-1
verdwenen;-1
verdwijnt;-1
verzakken;-1
vervanging;-1
aftrekken;-1
aftrekken;-1
trekt;-1
omverwerping;-1
ondermijnen;-1
ondermijnd;-1
ondermijnen;-1
ondermijnt;-1
bezwijken;-1
bezweken;-1
bezwijken;-1
bezwijkt;-1
sucker;-1
lijden;-1
geleden;-1
lijder;-1
lijden;-1
lijdt;-1
stik;-1
verstikt;-1
verstikt;-1
verstikkende;-1
nors;-1
sunder;-1
sundered;-1
sundering;-1
sunders;-1
oppervlakkig;-1
oppervlakkigheid;-1
overbodig;-1
bijgeloof;-1
bijgelovig;-1
onderdrukken;-1
onderdrukt;-1
onderdrukt;-1
onderdrukken;-1
onderdrukking;-1
gevoelige;-1
verdachte;-1
vermoedelijke;-1
vermoeden;-1
suspects;-1
suspend;-1
geschorst;-1
schorsing van;-1
opschort;-1
suspensie;-1
wantrouwen;-1
verdacht;-1
zweer;-1
zweren;-1
zweert;-1
zwoer;-1
zwoer;-1
symptoom;-1
taboe;-1
vlekje;-1
behelzen;-1
bederven;-1
bederft;-1
knoeien;-1
geknoeid;-1
knoeien;-1
stampers;-1
woedeaanval;-1
tardy;-1
tarief;-1
lap;-1
flarden;-1
tattering;-1
flarden;-1
beschimpen;-1
beschimpt;-1
taunting;-1
taunts;-1
tax;-1
belast;-1
belastingen;-1
belasten;-1
scheur;-1
scheuren;-1
tears;-1
plagen;-1
vervelend;-1
temperen;-1
gehumeurd;-1
temperen;-1
de gemoederen;-1
storm;-1
tijdelijk;-1
verleiding;-1
gespannen;-1
spanning;-1
verschrikkelijk;-1
verschrikken;-1
terreur;-1
terrorisme;-1
terroriseren;-1
diefstal;-1
dief;-1
dorst;-1
dorstig;-1
netelig;-1
onnadenkend;-1
gesel;-1
afgeranseld;-1
thrashes;-1
pak slaag;-1
bedreiging;-1
dreigen;-1
bedreigd;-1
bedreigende;-1
bedreigt;-1
wierp;-1
gooi;-1
werpen;-1
worpen;-1
plof;-1
dwarsbomen;-1
gefaald;-1
dwarsboming;-1
dwarsboomt;-1
schroom;-1
band;-1
moe;-1
banden;-1
vermoeiend;-1
vermoeid;-1
zwoegen;-1
gezwoegd;-1
zwoegende;-1
strikken;-1
draaglijk;-1
te;-1
omvallen;-1
omvergeworpen;-1
kantelt;-1
het omverwerpen;-1
tore;-1
kwelling;-1
torrent;-1
martelende;-1
gevoelig;-1
tragedie;-1
tragische;-1
verrader;-1
tramp;-1
vertrappen;-1
vertrapt;-1
vertrapt;-1
vertrappen;-1
overtreden;-1
overtreden;-1
overtreedt;-1
overtredende;-1
trap;-1
opgesloten;-1
vangen;-1
vallen;-1
trauma;-1
traumatische;-1
verraderlijk;-1
verraad;-1
verraad;-1
verraderlijk;-1
schending;-1
overtreden;-1
misdaden;-1
trespassing;-1
truc;-1
bedrogen;-1
tricking;-1
trucs;-1
geprobeerd;-1
triviaal;-1
trouble;-1
troubled;-1
problemen;-1
lastig;-1
verontrustende;-1
spijbelaar;-1
voortsjokken;-1
sjokte;-1
sjokt;-1
trudging;-1
proberen;-1
proberen;-1
turbulent;-1
beroering;-1
beurt;-1
gedraaide;-1
draaien;-1
turns;-1
zenuwtrekking;-1
trilden;-1
samentrekkingen;-1
spiertrekkingen;-1
tirannie;-1
lelijk;-1
ultimatum;-1
ongewoon;-1
verarmen;-1
onaantrekkelijk;-1
niet authentiek;-1
onvermijdelijk;-1
ondraaglijk;-1
ongelooflijk;-1
onbeleefd;-1
onrein;-1
niet helder;-1
ongemakkelijk;-1
lomp;-1
undependability;-1
onbetrouwbaar;-1
ondermijnen;-1
frustreren;-1
ondermijnt;-1
ondermijnen;-1
onderwereld;-1
ongewenst;-1
ongedaan;-1
ongedaan;-1
zonder waardigheid;-1
undo;-1
maakt;-1
herroepen;-1
ongedaan gemaakt;-1
onverschuldigde;-1
onbehaaglijkheid;-1
ongemakkelijk;-1
oneconomisch;-1
werklozen;-1
ongelijke;-1
oneffen;-1
onverwacht;-1
oneerlijke;-1
ontrouw;-1
ongewone;-1
negatief;-1
gevoelloos;-1
ongeschikt;-1
onvoorzien;-1
ongelukkige;-1
onvriendelijk;-1
ondankbaar;-1
onbewaakt;-1
ongelukkigheid;-1
ongelukkig;-1
ongezond;-1
onbelangrijk;-1
niet-gewaarschuwd;-1
ongerechtvaardigde;-1
ongerechtvaardigd;-1
onaardig;-1
onwettig;-1
unlucky;-1
onbewogen;-1
onnatuurlijk;-1
onnodig;-1
ontzenuwen;-1
onopgemerkt;-1
onopgemerkt;-1
onplezierige;-1
onpopulair;-1
onvoordelig;-1
goedkeurende;-1
onredelijk;-1
onbetrouwbaarheid;-1
onbetrouwbaar;-1
onrust;-1
ongedisciplineerde;-1
onveilig;-1
onbevredigend;-1
gewetenloos;-1
ongezien;-1
unsettling;-1
ondeugdelijk;-1
onuitsprekelijke;-1
onstabiel;-1
wankel;-1
onvast;-1
ongelijk;-1
voortijdige;-1
ongetraind;-1
niet waar;-1
onbetrouwbaar;-1
onwaarheid;-1
onwillig;-1
onwil;-1
onverstandig;-1
onwaardig;-1
omwenteling;-1
uprising;-1
oproer;-1
ontwortelen;-1
ontwortelde;-1
ontworteling;-1
ontwortelt;-1
boos;-1
upsets;-1
stuiken;-1
nutteloos;-1
usurperen;-1
toege‰igend;-1
usurping;-1
eigent;-1
uiting;-1
zwerver;-1
zwerver;-1
vaag;-1
vaagheid;-1
ijdel;-1
verdwijnen;-1
verdwenen;-1
verdwijnt;-1
vanishing;-1
ijdelheid;-1
heftig;-1
wraak;-1
venijn;-1
giftige;-1
veto;-1
veto;-1
veto;-1
vetoing;-1
vex;-1
ergernis;-1
veelomstreden;-1
ergert;-1
vervelend;-1
ondeugd;-1
vicious;-1
vie;-1
wedijverden;-1
vies;-1
verachtelijk;-1
schurk;-1
overtreedt;-1
overtreden;-1
overtreding;-1
schendt;-1
strijd;-1
geweld;-1
gewelddadig;-1
adder;-1
void;-1
vluchtige;-1
volatiliteit;-1
braken;-1
vies;-1
strijden;-1
wail;-1
jammerde;-1
loeiende;-1
gejammer;-1
wacht;-1
wentelen;-1
gewenteld;-1
zwelgen;-1
wentelt;-1
wane;-1
taande;-1
wanes;-1
afnemende;-1
ongebreidelde;-1
oorlog;-1
oorlogvoering;-1
oorlogszuchtig;-1
warp;-1
warped;-1
scheren;-1
vulkettingen;-1
omzichtige;-1
verspilling;-1
verspild;-1
verspillend;-1
verkwisting;-1
afval;-1
verspillen;-1
eigenzinnig;-1
verzwakken;-1
slaan;-1
verzwakking;-1
verzwakt;-1
slijtage;-1
vermoeidheid;-1
dragen;-1
vermoeiend;-1
draagt;-1
wee;-1
onkruid;-1
huilen;-1
huilen;-1
huilt;-1
weird;-1
deern;-1
wept;-1
whack;-1
janken;-1
jankte;-1
jammeren;-1
jammert;-1
zeuren;-1
zeurde;-1
zeurt;-1
aan het zeuren;-1
zweep;-1
slagroom;-1
ranselen;-1
whips;-1
wicked;-1
verdorvenheid;-1
wild;-1
verwelken;-1
verwelkt;-1
wilting;-1
wilts;-1
wily;-1
huiveren;-1
huiverde;-1
trekt een pijnlijke grimas;-1
huiverend;-1
hekserij;-1
ingehouden;-1
ingehouden;-1
achterhouden;-1
inhouding;-1
onthoudt;-1
wee;-1
jammerlijk;-1
droeg;-1
versleten;-1
bezorgd;-1
worrier;-1
zorgen;-1
piekeren;-1
erger;-1
verergeren;-1
vergroot;-1
verergeren;-1
verergert;-1
worst;-1
waardeloos;-1
wond;-1
gewonde;-1
verwondingstuig;-1
wounds;-1
toorn;-1
wrak;-1
worstelen;-1
worstelde;-1
worstelt;-1
worstelen;-1
stakker;-1
ellendig;-1
ellende;-1
ellendelingen;-1
rimpel;-1
spartelen;-1
kronkelde;-1
kronkelt;-1
kronkelen;-1
fout;-1
benadeeld;-1
fout;-1
onrecht aandoen;-1
onrecht;-1
gesmeed;-1
geeuw;-1
gaapte;-1
geeuw;-1
yawns;-1
verlangen;-1
verlangde;-1
smachtend verlangen;-1
verlangt;-1
yelp;-1
yelped;-1
yelping;-1
janken;-1
