word;polarity;Retranslation
demolition;-1;démolition
demonic;-1;démoniaque
demoralize;-1;démoraliser
stripped;-1;dépouillé
distort;-1;fausser
denial;-1;Denial
deny;-1;nier
bashing;-1;bashing
denigrate;-1;dénigrer
denounce;-1;dénoncer
denunciation;-1;dénonciation
untie;-1;délier
pit;-1;fosse
tooth;-1;dent
toothed;-1;denté
gear;-1;Gear
Strip;-1;Bande de
exceed;-1;dépasser
Depending on;-1;Selon le
depend on;-1;dépendent
expense;-1;frais
spend;-1;passer
Despite;-1;Malgré
unpleasant;-1;désagréable
deplorable;-1;déplorable
lament;-1;Lament
deport;-1;déporter
dispossess;-1;déposséder
filing for bankruptcy;-1;dépôt de bilan
viscous deposit;-1;dépôt visqueux
devoid;-1;dépourvu
devoid of sth;-1;dépourvue de qch
devoid of sen | sense;-1;dépourvue de sen | sens
devoid of sen | sense;-1;dépourvue de sen | sens
devoid of sen | sense;-1;dépourvue de sen | sens
sen depouvus | direction;-1;Sen depouvus | Direction
depravity;-1;dépravation
corrupt;-1;Corrupt
depreciation;-1;amortissement
depression;-1;dépression
depression;-1;dépression
depressing;-1;déprimant
depression;-1;dépression
depress;-1;appuyer sur
derail;-1;Dérailleur
unreasonable;-1;déraisonnable
disturbance;-1;perturbation
skid;-1;dérapage
skid;-1;dérapage
derision;-1;dérision
paltry;-1;dérisoire
derivation;-1;dérivation
drift;-1;dérive
drift;-1;dérive
last;-1;dernière
Rob;-1;Rob
derogate from;-1;déroger à
confusing;-1;confusion entre
rout;-1;mettre en déroute
Disabling;-1;La désactivation
Disable;-1;Disable
unassign;-1;annulation de l’affectation
unpleasant;-1;désagréable
disapproval;-1;désapprobation
disapprove;-1;désapprouver
disarm;-1;désarmer
disadvantage;-1;désavantage
disavow;-1;désavouer
descent;-1;descente
disenchantment;-1;désenchantement
disengagement;-1;désengagement
unbalance;-1;déséquilibre
desert;-1;désert
desert;-1;désert
desertion;-1;désertion
desert;-1;désert
despair;-1;désespoir
despair;-1;désespoir
weeding;-1;sarclage
weed;-1;mauvaises herbes
dishonor;-1;déshonneur
dehydrate;-1;déshydrater
disillusionment;-1;désillusion
disembody;-1;disembody
disinfectant;-1;désinfectant
disinfect;-1;une désinfection
disinformation;-1;désinformation
disintegration;-1;désintégration
disintegrate;-1;se désintégrer
disobey;-1;désobéir à
disobedience;-1;désobéissance
disobedient;-1;désobéissants
disobliging;-1;disobliging
derogatory;-1;péjoratif
desolation;-1;désolation
Sorry;-1;Désolé
presented;-1;présenté
disrupt;-1;perturber la
despotic;-1;despotique
despotism;-1;despotisme
dry out;-1;sécher
destruction;-1;destruction
obsolete;-1;obsolètes
disuse;-1;désuétude
detachment;-1;détachement
detail;-1;en détail
detention;-1;détention
preventive detention;-1;détention préventive
detergent;-1;détergent
deterioration;-1;détérioration
deteriorate;-1;se détériorer
dig up;-1;creuser vers le haut
detestable;-1;détestable
hate;-1;la haine
detour;-1;détour
diversion;-1;diversion
background diversion | Fund;-1;détournement de fond | Fonds
soak;-1;faire tremper
expense;-1;frais
trash;-1;poubelle
destroy;-1;détruire
debt;-1;dette
mourning;-1;deuil
devalue;-1;dévaluer
devastation;-1;dévastation
devastate;-1;dévaster
become too large;-1;devenu trop grand
deviate;-1;s’écarter
devour;-1;dévorer
Devil;-1;Diable
evil;-1;mal
slide;-1;diapositive
diarrhea;-1;diarrhée
rant;-1;coup de gueule
dictatorial;-1;dictatorial
dictatorship;-1;dictature
diet;-1;régime alimentaire
differ;-1;diffèrent
difference;-1;différence
differentiation;-1;différenciation
differentiate;-1;faire la différence
different;-1;différentes
worthy of trust;-1;digne de confiance
digressing;-1;faire une digression
expansion;-1;expansion
dilate;-1;dilater
dilemma;-1;dilemme
tithe;-1;dîme
gradually decrease;-1;diminuer progressivement
Dinosaur;-1;Dinosaure
heartworm disease;-1;dirofilariose
disciplinary;-1;disciplinaires
discipline;-1;discipline
discontinuous;-1;discontinu
discontinuity;-1;discontinuité
dissenting;-1;dissident
discordant;-1;discordants
discord;-1;discorde
disrepute;-1;discrédit
discredit;-1;discréditer
discretionary;-1;discrétionnaire
discrimination;-1;discrimination
discriminatory;-1;discriminatoires
discriminate;-1;une discrimination
questionable;-1;discutable
disgrace;-1;disgrâce
anddiscarded;-1;anddiscarded
sever;-1;Sever
disjunctive;-1;disjonctive
dislocation;-1;dislocation
dislocate;-1;disloquer
disappear;-1;disparaissent
disparate;-1;disparates
disparity;-1;disparité
disappearance;-1;disparition
disqualification;-1;disqualification
disqualify;-1;disqualifier
dissection;-1;dissection
dissimilar;-1;dissemblables
dissension;-1;dissensions
dissect;-1;disséquer
concealment;-1;dissimulation
dispel;-1;dissiper les
dissipeees;-1;dissipeees
dissociation;-1;dissociation
dissolution;-1;dissolution
dissonance;-1;dissonance
dissoner;-1;dissoner
dissolve;-1;dissoudre
deter;-1;dissuader les
distance;-1;distance
distanlointains;-1;distanlointains
Remote;-1;Distant
distantsdistante;-1;distantsdistante
distortion;-1;distorsion
distract;-1;distraire
divergence;-1;divergence
diverge;-1;divergent
diverge;-1;divergent
divide;-1;diviser
divider;-1;diviseur
divisible;-1;divisible
Division;-1;Division de
doctrinal;-1;doctrinale
plump;-1;dodu
dogmatic;-1;dogmatique
foot finger;-1;doigt de pied
complaint;-1;plainte
dominance;-1;position dominante
dominate;-1;dominent
dominant;-1;dominante
dominant;-1;dominante
domination;-1;domination
Dominion;-1;Dominion
Domino;-1;Domino
damage;-1;dommage
damages and interest;-1;dommages et intérêts
Dungeon;-1;Donjon
give the shot of beak;-1;donner le coup de bec
give the cane kick to;-1;donner le coup de canne à
give a nudge;-1;donner un coup de pouce
give a knife to;-1;donner un couteau à
give a kick;-1;donner un coup de pied
give a punch;-1;donner un coup de poing
give a head;-1;donner une tête
give a spanking to;-1;donner une fessée à
bare back;-1;dos nu
doubling;-1;doublement
sharp pain;-1;forte douleur
pain;-1;douleur
painfully;-1;douloureusement
doubt;-1;doute
doubt;-1;doute
doubtful;-1;douteux
moat;-1;douves
Dragon;-1;Dragon
dredge;-1;Drague
dredge;-1;Drague
drainage;-1;drainage
drain;-1;drain
drama;-1;drame
drama;-1;drame
drastic;-1;drastiques
drug;-1;médicament
drugs;-1;médicaments
dubotatives;-1;dubotatives
due;-1;due
Duel;-1;Duel
due;-1;due
fool;-1;Fool
dupe;-1;dupe
duplicity;-1;duplicité
hard;-1;dur
hard work;-1;dur labeur
Harden;-1;Harden
Hardening;-1;Durcissement
hardness;-1;dureté
due;-1;due
Dynamite;-1;Dynamite
dysentery;-1;dysenterie
dyspepsia;-1;dyspepsie
bleach;-1;eau de Javel
sea water;-1;eau de mer
water worn;-1;eau usée
dazzle;-1;Dazzle
dazzling;-1;éblouissant
glare;-1;éblouissement
ebranlage;-1;ebranlage
chipping;-1;burinage
skale;-1;Ecailleux
Scarlet;-1;Écarlate
gap;-1;Gap
misconduct;-1;faute
quartered;-1;coupées en quartiers
Remove;-1;Supprimer
bruise;-1;ecchymose
scaffold;-1;échafaudage
scaffolding;-1;échafaudage
escape;-1;évasion
escape;-1;évasion
splinter;-1;Splinter
Pogo stick;-1;Pogo stick
skirmish;-1;escarmouche
deadline;-1;Date limite
spine;-1;colonne vertébrale
fail;-1;en cas d’échec
splash;-1;Splash
splash;-1;Splash
burst;-1;Rafale
Eclipse;-1;Eclipse
Eclipse;-1;Eclipse
Eclipse;-1;Eclipse
ecliptic;-1;écliptique
écloper;-1;écloper
CBS? urer;-1;CBS ? UREF
CBS? n;-1;CBS ? n
CBS? racially;-1;CBS ? raciste
spurning;-1;dédaignant
bark;-1;écorce
blood flow;-1;circulation sanguine
shorten;-1;raccourcir
clandestine listening;-1;écoute clandestine
swab;-1;écouvillon
crushing;-1;installations de broyeur
skim;-1;écrémé
crayfish;-1;écrevisses
skim;-1;écrémé
frothy;-1;mousseux
force;-1;Force
Edit;-1;Edit
eetouffants;-1;eetouffants
erasers;-1;gommes à effacer
erase;-1;effacer
erasure;-1;effacement
astound;-1;ASTOUND
effeminate;-1;Effeminé
efféminer;-1;efféminer
fray;-1;Fray
collapse;-1;effondrement
scary;-1;effrayant
fright;-1;frayeur
Cheeky;-1;Cheeky
bloodshed;-1;effusion de sang
ego;-1;ego
egocentric;-1;égocentrique
selfishness;-1;égoïsme
selfish;-1;égoïste
sewer;-1;réseau d’égouts
drip;-1;goutte à goutte
scratch;-1;zéro
scratch;-1;zéro
shameless;-1;sans vergogne
Eject;-1;EJECT
ejection;-1;éjection
prune;-1;prune
enlargement;-1;élargissement
Elimination;-1;Élimination
eliminate;-1;éliminer les
Sling;-1;Fronde
Sling;-1;Fronde
eulogy;-1;éloge funèbre
away;-1;suite
distance;-1;distance
evade;-1;se soustraire
émacier;-1;émacier
embarrassing;-1;embarrassant
embarrassing;-1;embarrassant
embarrassing;-1;embarrassant
helm;-1;barre
embargo;-1;embargo sur
ship power;-1;puissance de navire
embarrassment;-1;embarras
bother;-1;pas la peine
bother;-1;pas la peine
embolism;-1;embolie
ignite;-1;s’enflammer
ignite;-1;s’enflammer
skewer;-1;brochette
confuse;-1;confondre
film;-1;film
ambush;-1;embuscade
mouvemnet;-1;mouvemnet
riot;-1;émeute
emigration;-1;émigration
emigrate;-1;émigrer
mince;-1;viande hachée
tangled;-1;emmêlés
blunt;-1;émoussé
prevent;-1;prévenir les
stink up;-1;puer
entangled;-1;enchevêtrer
many;-1;de nombreux
encroachment;-1;empiètement
encroachment;-1;empiètement
encroach;-1;empiéter
stack;-1;pile
use abusively;-1;utiliser abusivement
grab;-1;Grab
imprison;-1;emprisonner
imprisonment;-1;emprisonnement
emulate;-1;émuler
in arrear;-1;en retard
pending;-1;en attente
blind;-1;aveugles
declining;-1;en déclin
rubber;-1;en caoutchouc
angry;-1;en colère
in decline;-1;en déclin
sawtooth;-1;dent de scie
disagree;-1;pas d’accord
downhill;-1;descente
messy;-1;Messy
below;-1;ci-dessous
in mourning;-1;en deuil
on the COB;-1;sur le s/n
avoid;-1;éviter
College simile;-1;Simile Collège
bankrupt;-1;faillite
on fire;-1;le feu
on the run;-1;sur le pouce
in fury;-1;en fureur
in fusion;-1;en fusion
in rag;-1;en chiffon
fallow;-1;jachère
yaw;-1;lacet
in flap;-1;Rabat à
in tear;-1;la larme
in wreck;-1;dans l’épave
bad health;-1;mauvaise santé
in piece;-1;dans la pièce
in part;-1;dans la partie
sloping;-1;en pente
crying: crying;-1;pleurer : pleurer
powder;-1;poudre
burst;-1;Rafale
late;-1;vers la fin
in ruins;-1;dans les ruines
ruin in s;-1;ruine en s
protruding;-1;en saillie
in blood;-1;dans le sang
in fight;-1;dans la lutte
in secret;-1;dans le secret
in silence;-1;dans le silence
solo;-1;solo
streaming;-1;en streaming
to assume that;-1;à supposer que
surplus;-1;excédent
in clump;-1;en touffe
dying;-1;en train de mourir
in very strong increase;-1;en très forte augmentation
in too;-1;en trop
in vain;-1;en vain
endangered;-1;en voie de disparition
angry with SB;-1;en colère contre SB
in bulk;-1;en vrac
circle;-1;cercle
chain;-1;chaîne
tangle;-1;Tangle
tangled;-1;emmêlés
enclave;-1;enclave
Borough;-1;District londonien
inclined;-1;inclinée
Parish enclosures;-1;Enclos paroissiaux
encode;-1;Encoder
clutter;-1;image de fond
clutter;-1;image de fond
incur;-1;encourir
endemic;-1;espèce endémique
debt;-1;dette
mourning;-1;deuil
containment;-1;confinement
endocarditis;-1;endocardite
indoctrination;-1;endoctrinement
endolorir;-1;endolorir
damage;-1;dommage
damage;-1;dommage
smear of sealing;-1;frottis d’apposition du sceau
Harden;-1;Harden
spoiled child;-1;enfant gâté
childish;-1;enfantin
Hell;-1;Enfer
lock up;-1;enfermer
put on;-1;Met
swell;-1;Houle
swelling;-1;un gonflement
Press;-1;Presse
bury;-1;Bury
break;-1;rupture
run away;-1;Cours
smoke out;-1;fumer
swallow;-1;Hirondelle
fad;-1;FAD
numb;-1;engourdir
numbness;-1;engourdissement
enigmatic;-1;énigmatique
order;-1;Ordonnance
removal;-1;retrait
boredom;-1;ennui
bored;-1;s’ennuyer
enormity;-1;énormité
enrage;-1;faire enrager
hoarse;-1;rauque
winding;-1;bobinage
disfigure;-1;défigurent
bury;-1;Bury
bewitch;-1;ensorceler
taint;-1;souillure
hack;-1;Hack
cram;-1;Cram
bury;-1;Bury
funeral;-1;funérailles
persist;-1;persistent
stubbornness;-1;entêtement
Entomology;-1;Entomologie
sprain;-1;entorse
twist;-1;Twist
bowels;-1;entrailles
obstruction;-1;obstruction
hinder;-1;entravent
warehouse storage;-1;entrepôt de stockage
enterprising;-1;entreprenants
collide;-1;entrent en collision
erupt;-1;entrer en éruption
entropy;-1;entropie
overwhelmed by the bad grass;-1;accablé par la mauvaise herbe
invade;-1;envahir
invading;-1;envahissant
invader;-1;envahisseur
irresistible desire;-1;irrésistible envie
flight;-1;vol
Bewitched;-1;Ma sorcière bien aimée
thick;-1;épaisse
thickness;-1;épaisseur
thicken;-1;épaissir
thickener;-1;épaississant
thickening;-1;épaississement
effusion;-1;épanchement
litter;-1;litière
scattering;-1;diffusion
epar | straggling;-1;EPAR | épars
sword;-1;épée
eperdre;-1;eperdre
smelt;-1;éperlan
ephemeral;-1;éphémère
Spice;-1;Épice
Epilepsy;-1;Épilepsie
epilogue;-1;épilogue
Thorn;-1;Thorn
epitaph;-1;épitaphe
Peel;-1;Peel
sponge;-1;éponge
MOP up;-1;MOPPE
dusting;-1;saupoudrage
test;-1;test
trial of strength;-1;épreuve de force
experience;-1;expérience
experiencing;-1;touchés par
experience the grudge against;-1;l’expérience de la rancune contre
exhaust;-1;gaz d’échappement
exhausting;-1;épuisant
exhaustion;-1;épuisement
clear;-1;claire
eradication;-1;éradication
eradicate;-1;éradiquer
scrape;-1;gratter
scratch;-1;zéro
bramhaputra;-1;Bramhaputra
hermit;-1;Ermite
erosion;-1;érosion
wandering;-1;errance
wander;-1;se promener
wandering;-1;errance
erratic;-1;erratique
Erratum;-1;Erratum
wrong;-1;mal
rash;-1;éruption cutanée
skin rash;-1;éruption cutanée
snail;-1;escargot
skirmish;-1;escarmouche
Escarpment;-1;Escarpement
slavery;-1;esclavage
slave;-1;esclave
Crook;-1;Crook
spy;-1;espion
spy on;-1;espionner
Dodge;-1;Dodge
Dodge;-1;Dodge
swarm;-1;essaim
swarming;-1;essaimage
barn;-1;Grange
establish the falsity of;-1;établir la fausseté du
establish a discrimination;-1;établir une discrimination
spread;-1;propagation
pond;-1;étang
vise;-1;étau
turn off;-1;Désactiver
Wilderness;-1;Nature sauvage
sneeze;-1;éternuement
sneezing;-1;éternuements
ethanol;-1;éthanol
ether;-1;éther
Ethereal;-1;Ethereal
smothering;-1;étouffement
damper;-1;amortisseur
thoughtlessness;-1;étourderie
stun;-1;Stun
stunning;-1;superbe
Strangely;-1;Étrangement
strangeness;-1;étrangeté
strangler;-1;Etrangleur
be behind the curve;-1;être à l’origine de la courbe
being lower;-1;étant plus bas
be at the service of;-1;être au service de
being degenerate;-1;étant dégénérées
be consistent;-1;être conforme
disagree;-1;pas d’accord
be in rage;-1;être en colère
be imposing;-1;être imposant
being tilt;-1;en inclinaison
PRY;-1;PRY
being flood;-1;étant contre les inondations
be most touched by;-1;être plus touchés par
be the first touch by;-1;être le premier contact de
be protruding;-1;être en saillie
be suffering;-1;souffrir
cudgel;-1;trique
narrow;-1;rétrécir
narrowness;-1;étroitesse
eugenics;-1;eugénisme
UH;-1;EUH
euphemism;-1;euphémisme
euthanasia;-1;euthanasie
evacuation;-1;évacuation
escape;-1;évasion
Evanescence;-1;Evanescence
Evanescence;-1;Evanescence
fainting;-1;évanouissement
evaporation;-1;évaporation
sink;-1;évier
oust;-1;Oust
avoid;-1;éviter
exacerbation;-1;exacerbation
exacerbate;-1;exacerber
exaggeration;-1;exagération
exaggerate;-1;exagérer
exasperation;-1;exaspération
exasperate;-1;exaspérer
excavator;-1;excavatrice
excavation;-1;excavation
excavate;-1;excaver
surplus;-1;excédent
eccentricity;-1;excentricité
eccentric;-1;excentriques
exceptionally;-1;exceptionnellement
excess;-1;excédentaire
excessively;-1;excessivement
Excise;-1;Accise
excision;-1;excision
exclude;-1;exclure les
exclusion;-1;exclusion
excrement;-1;excréments
excretion;-1;excrétion
excrescence;-1;excroissance
execution;-1;exécution de
show off;-1;montrer au loin
exhume;-1;exhumer
requiring;-1;nécessitant une
small size;-1;petite taille
exile;-1;exil
exodus;-1;Exode
exorbiter;-1;exorbiter
exorbitant;-1;exorbitants
exorcism;-1;Exorcisme
Exorcist;-1;Exorciste
expeditious;-1;expéditive
expiration;-1;expiration
expire;-1;expirer
explode;-1;exploser
expose;-1;exposer
expression go anywhere;-1;expression aller n’importe où
expropriation;-1;expropriation
bloodless;-1;sans effusion de sang
exude;-1;exsuder
extenuation;-1;atténuantes
outside;-1;à l’extérieur
externally;-1;à l’extérieur
extermination;-1;extermination
exterminate;-1;exterminer
external;-1;externes
extra muros;-1;extra-muros
extradition;-1;extradition
extrajudicial;-1;extrajudiciaires
alien;-1;Alien
extremely painful;-1;extrêmement douloureux
end;-1;fin
extrinsic;-1;extrinsèques
extrusion;-1;extrusion
confabulation;-1;fabulation
College simile;-1;Simile Collège
untoward;-1;fâcheux
dummy;-1;factice
faction;-1;faction
billable;-1;facturables
bland;-1;Fade
low;-1;faible
weakly;-1;faiblement
weakness;-1;faiblesse
falter;-1;Falter
flaw;-1;recherche de défauts
fallible;-1;faillible
bankruptcy;-1;faillite
hungry;-1;faim
to appear;-1;à comparaître
boil;-1;faire bouillir
to blackmail;-1;faire du chantage
do the boxing;-1;faire de la boxe
make the madness;-1;faire de la folie
make the story;-1;faire l’histoire
make the note continuell;-1;faire la remarque continuell
detonate;-1;faire exploser
make soliciting;-1;faire solliciter
RAP;-1;RAP
of trafficking;-1;de la traite
blow;-1;coup
melt;-1;faire fondre
make the face;-1;faire face
make the tail;-1;faire la queue
hurt;-1;fait mal
backtrack;-1;revenir en arrière
make obstruction to;-1;faire obstacle à la
have a wee;-1;avoir un wee
get noticed;-1;se faire remarquer
pretend;-1;faire semblant
startle;-1;sursaut
soak;-1;faire tremper
make a metal noise;-1;faire un bruit métallique
make a thud;-1;faire un bruit sourd
do a shot cushion;-1;faire un coussin de tir
go on a diet;-1;faire un régime
make a descent in;-1;faire une descente en
a digression;-1;une digression
do a swerve;-1;faire une embardée
a careful;-1;une attention
a hemorrhage;-1;une hémorragie
an overdose;-1;une surdose
falacieuses;-1;falacieuses
Cliff;-1;Falaise
falsification;-1;falsification
falsify;-1;falsifier
family of the deceased;-1;famille du défunt
famine;-1;famine
fanaticism;-1;fanatisme
Wilt;-1;Flétrissement
swagger;-1;Swagger
brag;-1;Brag
fanciful;-1;fantaisistes
whimsical;-1;lunatique
puppet;-1;marionnette
ghostly;-1;fantomatique
Ghost;-1;Fantôme
Fawn;-1;Fawn
burden;-1;fardeau
wacky;-1;Wacky
fatal;-1;fatale
fatality;-1;accident mortel
tire;-1;pneu
Faucher;-1;Faucher
Sickle;-1;Faucille
Falcon;-1;Faucon
false layer;-1;fausse couche
distort;-1;fausser
falsely;-1;faussement
falsely modest;-1;faussement modeste
coy;-1;Cie
falsity;-1;fausseté
fault;-1;faute
professional fault;-1;faute professionnelle
fauve;-1;fauve
missteps;-1;faux-pas
crease;-1;pli
drone;-1;drone
febrile;-1;fébriles
fecal;-1;fécale
faeces;-1;matières fécales
starch;-1;amidon
fake;-1;Fake
feint;-1;feinte
crack;-1;fissure
crack;-1;fissure
fennel;-1;fenouil
slot;-1;machine à sous
feudal;-1;féodal
feudalism;-1;féodalisme
close;-1;fermer
fermentation;-1;fermentation
ferment;-1;ferment
fierce;-1;féroce
ferocity;-1;férocité
spank;-1;donner la fessée
fetish;-1;fétiche
fibrous;-1;fibreux
Plug;-1;Fiche
file;-1;fichier
fictitious;-1;fictive
fever;-1;fièvre
freeze;-1;gel
FLOSS;-1;SOIE
spinning;-1;filature
filament;-1;filament
filamentous;-1;filamenteuses
go to all speed;-1;aller à toute vitesse
thread;-1;thread
filial;-1;filial
daughter of joy;-1;fille de joie
purpose;-1;objectif
Finish;-1;Finition
fissile;-1;fissiles
fission;-1;fission
cracking;-1;fissuration
crack;-1;fissure
Fistula;-1;Fistule
staring;-1;regardant fixement
fix the gaze;-1;fixer le regard
flambé;-1;flambé
flamboyant;-1;flamboyant
flank;-1;flanc
Flash;-1;Flash
flask;-1;ballon
flatter someone slavishly;-1;quelqu'un flatte servilement
flatulence;-1;flatulence
DART;-1;DART
Flex;-1;Flex
decline;-1;déclin
wither;-1;se fanent
COP;-1;CONFÉRENCE DES PARTIES
Snowflake;-1;Flocon de neige
flop;-1;flop
blur;-1;flou
Blur: blurs;-1;Flou : brouille
fluctuation;-1;fluctuation
Follicular;-1;Folliculaire
follicle;-1;follicule
bilge;-1;chaîne Hi-Fi
fondant;-1;fondant
melt;-1;faire fondre
melt on;-1;faire fondre sur
cast iron;-1;fer de fonte
forceps;-1;forceps
drill;-1;Perceuse
drill;-1;Perceuse
formalism;-1;formalisme
indistinct form;-1;forme indistincte
form a crust;-1;forment une croûte
make a complaint;-1;déposer une plainte
fornication;-1;fornication
fortuitous;-1;fortuit
fossil;-1;fossiles
crazy crazy: crazy;-1;fou fou : fou
berserk;-1;Berserk
Lightning;-1;Foudre
whip;-1;fouet
Whisk;-1;Fouet
fern;-1;fougère
Search;-1;Recherche
Snoop;-1;Snoop
crowd;-1;foule
sprain;-1;entorse
Knave;-1;Valet
forked;-1;fourchue
flog;-1;flog
Ant;-1;Fourmi
swarm;-1;essaim
teeming;-1;grouillant
tingling;-1;picotements
furnace;-1;fourneau
cram;-1;Cram
catch all;-1;fourre-tout
scabbard;-1;fourreau
astray;-1;égarés
rubbish;-1;foutaise
fuck;-1;baiser
crash;-1;Crash
Smash;-1;Smash
fracture;-1;fracture
fracture;-1;fracture
fragile;-1;fragiles
fragility;-1;fragilité
hit;-1;a frappé
striking;-1;substitution
batter;-1;pâte
fraud;-1;fraude
defraud;-1;frauder
hum;-1;Hum
hum;-1;Hum
brake;-1;frein
brake;-1;frein
adulterate;-1;frelater
frail;-1;frêle
Hornet;-1;Hornet
Quiver;-1;Carquois
Ash;-1;Cendre
frenzy;-1;frénésie
frantic;-1;frénétique
crumbly;-1;friable
friction;-1;friction
frigid;-1;glaciales
fripe;-1;fripe
son of a gun;-1;son of a gun
FRY;-1;RÉPUBLIQUE FÉDÉRALE D’YOUGOSLAVIE
friske;-1;Friske
shiver;-1;Shiver
shuddering;-1;frissonnant
frivolous;-1;frivole
coldly;-1;froidement
coldness;-1;froideur
scrunch;-1;Scrunch
rustle;-1;bruissement
pucker the brow;-1;froncer les sourcils
frown;-1;froncer les sourcils
Slingshot;-1;Slingshot
rub;-1;RUB
friction;-1;friction
smear;-1;frottis
coward;-1;Coward
seafood;-1;fruits de mer
frustration;-1;frustration
frustrate;-1;frustrer
fleeting;-1;fugace
escape;-1;évasion
fulgurer;-1;fulgurer
Lightning;-1;Foudre
rant;-1;coup de gueule
smoking;-1;usage du tabac
smoker;-1;fumeur
manure;-1;fumier
fumigation;-1;fumigation
funeral;-1;funérailles
Funk;-1;Funk
Fury;-1;Fury
furiously;-1;furieusement
charcoal;-1;charbon de bois
fuser;-1;unité de fusion
rifle;-1;carabine
shotgun;-1;fusil de chasse
shooting;-1;prise de vue
futility;-1;futilité
spoil;-1;SPOIL
trigger;-1;gâchette
Watch;-1;Montre
sheathing;-1;revêtement intermédiaire
Gainer;-1;Gainer
sheath;-1;gaine
Gale;-1;Gale
galley;-1;galère
gang;-1;Gang
custody;-1;garde à vue
prison guard guard;-1;surveillant de la garde
Guard guard;-1;Garde
Withers;-1;Garrot
waste;-1;déchets
waste;-1;déchets
gastric;-1;gastrique
left;-1;gauche
awkwardness;-1;maladresse
Warp;-1;Warp
warping;-1;gauchissement
Emboss;-1;Emboss
gay;-1;gay
gays;-1;gays
gas;-1;gaz
gasification;-1;gazéification
gas;-1;gaz
gaseous;-1;gazeux
geantses;-1;geantses
whining;-1;pleurnicher
gel;-1;gel
gelatin;-1;gélatine
freeze;-1;gel
frostbite;-1;gelure
moaning;-1;gémir
groan;-1;gémissement
annoying;-1;ennuyeux
Gene;-1;Gène
generalization;-1;généralisation
genital;-1;génitale
jail;-1;prison
sheaf;-1;offrande de la Gerbe
Gerber;-1;Gerber
Geriatric;-1;Gériatrique
germinate;-1;germer
germination;-1;germination
Ghetto;-1;Ghetto
squirt;-1;Squirt
slap;-1;Slap
slap;-1;Slap
gigantic;-1;gigantesque
Ginger;-1;Gingembre
lying;-1;couché
Frost;-1;Frost
Frost;-1;Frost
glabrous;-1;glabre
ice;-1;glace
icing;-1;givrage
ice;-1;glace
icy;-1;glacées
Glacier;-1;Glacier
Gladiator;-1;Gladiator
glaiciales;-1;glaiciales
mucus;-1;mucus
glean;-1;glaner
Yelp;-1;Yelp
Yelp;-1;Yelp
Glas;-1;Glas
slide;-1;diapositive
Drag;-1;Drag
sliding;-1;coulissants
sliding;-1;coulissants
landslide;-1;glissement de terrain
gluttony;-1;gourmandise
Gluer;-1;Colleuse
Sticky;-1;Post-it
gluten;-1;sans gluten
Glycerin;-1;Glycérine
GNOME;-1;GNOME
Goblin;-1;Gobelin
Seagull;-1;Mouette
schooner;-1;goélette
bantering;-1;goguenard
guzzler;-1;goinfre
Gulf;-1;Golfe
gum;-1;gomme
inflation;-1;inflation
inflate;-1;gonfler
swelling;-1;un gonflement
Gong;-1;Gong
Gonorrhea;-1;Gonorrhée
throat;-1;gorge
Gorilla;-1;Gorille
tar;-1;goudron
tar;-1;goudron
goudronneuse;-1;goudronneuse
tarry;-1;Tarry
abyss;-1;Abyss
CAD;-1;CAD
Gulag;-1;Goulag
gourmet;-1;Gourmet
gluttony;-1;gourmandise
Guru;-1;Gourou
drop;-1;laisser tomber
drop by drop;-1;goutte à goutte
droplet;-1;gouttelette
drip;-1;goutte à goutte
gutter;-1;gouttière
lubrication;-1;lubrification
fat;-1;matières grasses
grease;-1;graisse
greasy;-1;graisseux
great shot;-1;grand coup
chagrin;-1;chagrin
tall and skinny;-1;grand et maigre
granule;-1;granule
granulate;-1;granulat
chubby;-1;joufflu
scraping;-1;grattage
scratch;-1;zéro
seriously;-1;au sérieux
gravel;-1;gravier
hailed;-1;saluée
Shivering;-1;Des frissons
Shivering;-1;Des frissons
Granada;-1;Granada
Frog;-1;Grenouille
sleet;-1;grésil
sizzling;-1;grésillement
sizzle;-1;Sizzle
strike;-1;grève
Doodle;-1;Doodle
Scribble;-1;Dessin à main levée
grievance;-1;grief
claw;-1;griffe
scratch;-1;zéro
Scribble;-1;Dessin à main levée
scratch;-1;zéro
fence;-1;clôture
Grill;-1;Grill
grimace;-1;grimace
WinCE;-1;WinCE
Squeak;-1;Squeak
grinding;-1;meulage
flu;-1;grippe
Gray;-1;Gray
Gray;-1;Gray
exhilarating;-1;grisante
Gray: gray;-1;Gris : gris
grizzled;-1;grisonnant
sallets;-1;cabassets
groggy;-1;groggy
snout;-1;museau
grumble;-1;Grumble
Rumble;-1;Rumble
size;-1;taille
roughly;-1;à peu près
fat;-1;matières grasses
grotesque;-1;grotesque
Cave;-1;Cave
hurry;-1;Dépêchez-vous
teeming;-1;grouillant
lumpy;-1;grumeleuse
Cheetah;-1;Guépard
WaSP;-1;Guêpe
guerrilla;-1;guérilla
war;-1;guerre
guet apens;-1;magali guet
hangover;-1;gueule de bois
mouth: gules;-1;bouche : gueules
guillotine;-1;guillotine
guillotined;-1;guillotiné
hoist;-1;appareils de levage
Gynecology;-1;Gynécologie
chop;-1;Chop
Hachette;-1;Hachette
hash;-1;hachage
hate;-1;la haine
hate;-1;la haine
gasp;-1;le souffle coupé
Pant;-1;Pantalon
hallucination;-1;hallucination
stop;-1;arrêter
