Word;Polarity;Retranslation
CRUAUTÉ;-1;CRUELTY
CRUMBLE;-1;CRUMBLE
FROISSER;-1;SCRUNCH
BÉGUIN;-1;CRUSH
BÉGUIN;-1;CRUSH
INSTALLATIONS DE BROYEUR;-1;MILL FACILITIES
COUPABLE;-1;GUILTY
COUPABLE;-1;GUILTY
ENCOMBRANT;-1;BULKY
MALÉDICTION;-1;CURSE
MALÉDICTION;-1;CURSE
SUPERFICIELLE;-1;SUPERFICIAL
CURT;-1;CURT
RESTREINDRE;-1;RESTRICT
COUPE;-1;CUP
COUPE;-1;CUP
CYNIQUE;-1;CYNIC
CYNISME;-1;CYNICISM
DOMMAGE;-1;DAMAGE
DOMMAGE;-1;DAMAGE
DAMN;-1;DAMN
DAMNABLE;-1;DAMNABLE
DAMNED;-1;DAMNED
DANGER;-1;DANGER
DANGEREUSES;-1;DANGEROUS
SOMBRE;-1;DARK
ASSOMBRIR;-1;DARKEN
TÉNÈBRES;-1;DARKNESS
ZUT;-1;HECK
REDOUTABLE;-1;FORMIDABLE
LAMBINER;-1;DAWDLING
DAZE;-1;DAZE
MORTE;-1;DEAD
IMPASSE;-1;DEADLOCK
MORTELLE;-1;DEADLY
PORT EN LOURD;-1;DEADWEIGHT
SOURDS;-1;DEAF
SURDITÉ;-1;DEAFNESS
DEAL;-1;DEAL
MANQUE;-1;LACK
MORT;-1;DEATH
DISCUTABLE;-1;QUESTIONABLE
DÉBITEUR;-1;DEBTOR
DÉCADENCE;-1;DECADENCE
DECADENT;-1;DECADENT
CARIE;-1;DECAY
CARIE;-1;DECAY
DÉCÈS;-1;DEATH
TROMPERIE;-1;DECEPTION
FOURBE;-1;KNAVE
INDUIRE EN ERREUR;-1;MISLEAD
INDUIRE EN ERREUR;-1;MISLEAD
DECEPTION;-1;DISAPPOINTMENT
TROMPEUSES;-1;MISLEADING
DÉCLIN;-1;DECLINE
DÉCLIN;-1;DECLINE
SE DÉCOMPOSENT;-1;DECOMPOSE
DIMINUTION DE LA;-1;REDUCTION OF THE
DIMINUTION DE LA;-1;REDUCTION OF THE
DIFFAMER;-1;DEFAME
PAR DÉFAUT;-1;DEFAULT
DÉFAITE;-1;DEFEAT
DÉFAITE;-1;DEFEAT
VICE;-1;VICE
DÉFECTUEUX;-1;DEFECTIVE
DÉFENDEUR;-1;DEFENDANT
DÉFENSIVE;-1;DEFENSIVE
DEFIANCE;-1;DEFIANCE
DEFIANT;-1;DEFIANT
CARENCE EN;-1;DEFICIENCY
DÉFICIENTES EN;-1;DEFICIENT IN
DÉFICIT;-1;DEFICIT
DEFILE;-1;PARADE
DÉFIER;-1;CHALLENGE
DÉGÉNÉRER;-1;DEGENERATE
DÉGRADER;-1;DEGRADE
DÉPRIMÉ;-1;DEPRESSED
DELAY;-1;DELAY
DELAY;-1;DELAY
DÉLINQUANCE;-1;DELINQUENCY
DÉLINQUANT;-1;OFFENDER
DÉLIRE;-1;DELIRIUM
DÉLUGE;-1;FLOOD
DELUSION;-1;DELUSION
RABAISSER;-1;DUCK
DISPARITION;-1;DISAPPEARANCE
DÉMOLIR;-1;TEAR DOWN
DÉMON;-1;DEMON
DÉMORALISER;-1;DEMORALIZE
DENIAL;-1;DENIAL
DÉNONCER;-1;DENOUNCE
DENT;-1;TOOTH
NIER;-1;DENY
DÉPENDANT;-1;DEPENDENT
APPAUVRISSENT;-1;IMPOVERISH
DÉPLORABLE;-1;DEPLORABLE
DÉPLORONS;-1;DEPLORE
DESTITUER;-1;REMOVE
DÉPRAVÉE;-1;DEPRAVED
SE DÉPRÉCIER;-1;DEPRECIATE
AMORTISSEMENT;-1;DEPRECIATION
APPUYER SUR;-1;PRESS
APPUYER SUR;-1;PRESS
APPUYER SUR;-1;PRESS
DÉPRESSION;-1;DEPRESSION
DÉPRESSION;-1;DEPRESSION
PRIVER;-1;DEPRIVE
TOURNER EN DÉRISION;-1;DERIDE
DÉRISION;-1;DERISION
IRONIQUE;-1;IRONIC
PÉJORATIF;-1;PEJORATIVE
DÉSERT;-1;DESERT
DÉSERT;-1;DESERT
DÉSERTION;-1;DESERTION
DÉSIR;-1;DESIRE
DÉSOLATION;-1;DESOLATION
DÉSOLATION;-1;DESOLATION
DÉSESPOIR;-1;DESPAIR
DÉSESPOIR;-1;DESPAIR
DESPERATE;-1;DESPERATE
DÉSESPOIR;-1;DESPAIR
MÉPRISABLE;-1;DESPICABLE
MÉPRISER;-1;DESPISE
MÉPRISER;-1;DESPISE
DÉMUNIS;-1;POOR
DÉTRUIRE;-1;DESTROY
DESTRUCTION;-1;DESTRUCTION
DESTRUCTRICE;-1;DESTRUCTIVE
DÉTACHEMENT;-1;DETACHMENT
DÉTENIR;-1;HOLD
DISSUADER LES;-1;DETER THE
DISSUASIF;-1;DETERRENT
DÉTESTER;-1;HATE
DÉTESTABLE;-1;DETESTABLE
PORTER ATTEINTE;-1;PORTER ATTACK
NUISIBLE;-1;HARMFUL
DÉVASTER;-1;DEVASTATE
DÉVASTATION;-1;DEVASTATION
S’ÉCARTER;-1;DEPART
DÉVIATION;-1;DEVIATION
DIABLE;-1;DEVIL
DIABOLIQUE;-1;EVIL
RETORS;-1;DEVIOUS
DÉPOURVU;-1;DEVOID
DIABOLIQUE;-1;EVIL
DIABOLIQUE;-1;EVIL
DICTER;-1;DICTATE
DICTATORIAL;-1;DICTATORIAL
DIFFÈRENT;-1;DIFFER
DIFFICILE;-1;DIFFICULT
DIFFICULTÉ;-1;DIFFICULTY
DILEMME;-1;DILEMMA
DIM;-1;DIM
DIM;-1;DIM
DIN;-1;DIN
TERRIBLES;-1;TERRIBLE
SALETÉ;-1;DIRT
SALE;-1;DIRTY
DISABLE;-1;DISABLE
DÉSAVANTAGE;-1;DISADVANTAGE
DÉSAVANTAGEUX;-1;DISADVANTAGEOUS
DÉSAGRÉABLE;-1;UNPLEASANT
DÉSACCORD;-1;DISAGREEMENT
DÉCEVOIR;-1;DISAPPOINT
DÉCEVOIR;-1;DISAPPOINT
DÉCEVOIR;-1;DISAPPOINT
DÉCEVOIR;-1;DISAPPOINT
DÉCEPTION;-1;DISAPPOINTMENT
DÉSAPPROBATION;-1;DISAPPROVAL
DÉSAPPROUVER;-1;DISAPPROVE
DÉSARMER;-1;DISARM
EN CAS DE CATASTROPHE;-1;DISASTER
DÉSASTREUX;-1;DISASTROUS
DÉSAVOUER;-1;DISAVOW
DÉSAVEU;-1;DISALLOWANCE
INCRÉDULITÉ;-1;DISBELIEF
DÉCHARGE;-1;DISCHARGE
DÉCHARGE;-1;DISCHARGE
DÉCLINONS;-1;DECLINE
INCONFORT;-1;DISCOMFORT
DÉCONCERTÉ;-1;BAFFLED
MÉCONTENTEMENT;-1;DISCONTENT
DISCORDE;-1;DISCORD
DISCORDANTS;-1;DISCORDANT
DÉCOURAGER LES;-1;DISCOURAGE THE
DÉCOURAGER LES;-1;DISCOURAGE THE
DÉCOURAGEMENT;-1;DISCOURAGEMENT
DISCRÉDITER;-1;DISCREDIT
DISCORDANTS;-1;DISCORDANT
UNE DISCRIMINATION;-1;DISCRIMINATION
DÉDAIN;-1;DISDAIN
MALADIE;-1;DISEASE
MALADES;-1;SICK
DISGRÂCE;-1;DISGRACE
DÉGUISEMENT;-1;DISGUISE
DÉGOÛT;-1;DISGUST
DÉGOÛT;-1;DISGUST
DÉGOÛT;-1;DISGUST
DÉGOÛT;-1;DISGUST
DÉGOÛT;-1;DISGUST
LOURDAUD;-1;OAF
MALHONNÊTE;-1;DISHONEST
DÉSHONNEUR;-1;DISHONOR
HYPOCRITE;-1;HYPOCRITE
DÉSINTÉRÊT;-1;DISINTEREST
N’AIME PAS;-1;DON'T LIKE
N’AIME PAS;-1;DON'T LIKE
LAMENTABLE;-1;DISMAL
REJETER;-1;REJECT
REJETER;-1;REJECT
DÉSOBÉISSANCE;-1;DISOBEDIENCE
DÉSOBÉISSANTS;-1;DISOBEDIENT
TROUBLE;-1;DISORDER
DÉSORGANISÉ;-1;DISORGANIZED
DISSIPER LES;-1;DISPEL THE
DISPENSE;-1;WAIVER
PIPETER;-1;PIPETTE
DÉPLACER;-1;MOVE
DÉPLAIRE À;-1;DISPLEASE
DÉPLAISIR;-1;DISPLEASURE
ÉLIMINATION;-1;ELIMINATION
DISPOSER;-1;HAVE
DISPOSER;-1;HAVE
DISPROPORTIONNÉ;-1;DISPROPORTIONATE
RÉFUTER;-1;REFUTE
CONTESTABLE;-1;QUESTIONABLE
RÈGLEMENT DES DIFFÉRENDS;-1;SETTLEMENT OF DISPUTES
RÈGLEMENT DES DIFFÉRENDS;-1;SETTLEMENT OF DISPUTES
NE PAS TENIR COMPTE;-1;DO NOT TAKE INTO ACCOUNT
PERTURBER LA;-1;DISRUPT THE
PERTURBATION;-1;DISTURBANCE
INSATISFACTION;-1;DISSATISFACTION
INSATISFAIT (E);-1;NOT SATISFIED (E)
MÉCONTENTER;-1;DISSATISFYING
DISSIDENCE;-1;DISSENT
DISSENSION;-1;DISSENSION
DISSOLUTION;-1;DISSOLUTION
FAUSSER;-1;DISTORT
DISTORSION;-1;DISTORTION
DISTRAIRE;-1;DISTRACT
DISTRAIRE;-1;DISTRACT
DISTRACTION;-1;DISTRACTION
DÉTRESSE;-1;DISTRESS
DÉTRESSE;-1;DISTRESS
MÉFIANTS À L’ÉGARD;-1;WARY IN RESPECT
DÉRANGER;-1;DISTURB
DÉRANGER;-1;DISTURB
DÉRANGER;-1;DISTURB
PERTURBATION;-1;DISTURBANCE
DIVERSION;-1;DIVERSION
DÉTOURNER;-1;DIVERT
DIVISER;-1;DIVIDE
DIVISER;-1;DIVIDE
DIVISION DE;-1;DIVISION OF
DIVORCE;-1;DIVORCE
DIVORCE;-1;DIVORCE
DIVORCE;-1;DIVORCE
DIZZY;-1;DIZZY
POT AU NOIR;-1;DOLDRUMS
DOMINENT;-1;DOMINATE
DOMINENT;-1;DOMINATE
DOMINENT;-1;DOMINATE
DOMINATION;-1;DOMINATION
DOOM;-1;DOOM
DOOM;-1;DOOM
DOOMSDAY;-1;DOOMSDAY
DOPE;-1;DOPE
DOUBLE;-1;DOUBLE
DOUBLE;-1;DOUBLE
DOUTE;-1;DOUBT
DOUTE;-1;DOUBT
DOUTE;-1;DOUBT
DOUTEUX;-1;DOUBTFUL
BAISSÉS;-1;DOWNCAST
CHUTE;-1;FALL
DÉCOURAGÉ;-1;DISCOURAGED
DRAB;-1;DRAB
DRAG;-1;DRAG
DREAD;-1;DREAD
TERRIBLE;-1;TERRIBLE
MORNE;-1;MORNE
EN VOITURE;-1;All aboard
DROOP;-1;DROOP
LAISSER TOMBER;-1;DROP
LAISSER TOMBER;-1;DROP
LAISSER TOMBER;-1;DROP
SÉCHERESSE;-1;DROUGHT
NOYER;-1;WALNUT
NOYER;-1;WALNUT
SOMNOLENCE;-1;DROWSINESS
SOMNOLENT;-1;SLEEPY
ÉTAT D’ÉBRIÉTÉ;-1;INTOXICATED
ÉTAT D’ÉBRIÉTÉ;-1;INTOXICATED
IVROGNE;-1;DRUNK
IVRE;-1;DRUNK
DOUTEUSE;-1;DUBIOUS
TERNE;-1;DULL
MUETS;-1;DUMB
BENNE BASCULANTE;-1;TIPPER
BENNE BASCULANTE;-1;TIPPER
CANCRE;-1;DUNCE
DONJON;-1;DUNGEON
DEVOIR;-1;DUTY
S’AMENUISER;-1;DWINDLE
EN TRAIN DE MOURIR;-1;DYING
EN TRAIN DE MOURIR;-1;DYING
EXCENTRIQUES;-1;ECCENTRIC
EXCENTRICITÉ;-1;ECCENTRICITY
BORD;-1;EDGE
ÉGOÏSTE;-1;SELFISH
ÉLIMINER LES;-1;ELIMINATE THE
ÉLIMINATION;-1;ELIMINATION
EMBARRASSER;-1;EMBARRASS
EMBARRAS;-1;EMBARRASSMENT
SITUATION D’URGENCE;-1;EMERGENCY SITUATION
VIDE;-1;VACUUM
VIDE;-1;VACUUM
EMPIÉTER;-1;ENCROACH
EMPIÈTEMENT;-1;ENCROACHMENT
METTRE EN DANGER;-1;TO ENDANGER
ENNEMI;-1;ENEMY
FAIRE RESPECTER;-1;ENFORCE
ENGLOUTIR;-1;SWALLOW
FAIRE ENRAGER;-1;ENRAGE
ASSERVIR;-1;ENSLAVE
RISQUES D’ENCHEVÊTREMENT;-1;RISK OF ENTANGLEMENT
INTRICATION;-1;ENTANGLEMENT
IMPLORER;-1;BEG
ENVIEUX;-1;ENVIOUS
ENVIE;-1;ENVY
ÉPIDÉMIE;-1;EPIDEMIC
ÉPITHÈTE;-1;EPITHET
ÉQUIVOQUES;-1;FORKED TONGUE
ÉRADIQUER;-1;ERADICATE
EFFACER;-1;ERASE
ÉRODER;-1;ERODE
ÉROSION;-1;EROSION
ERR;-1;ERR
ERRONÉE;-1;WRONG
ERREUR;-1;ERROR
ÉSOTÉRIQUE;-1;ESOTERIC
BROUILLE;-1;BLURS
SE SOUSTRAIRE;-1;EVADE
ÉVASION;-1;ESCAPE
MÊME;-1;SAME
EXPULSER;-1;EXPEL
MAL;-1;EVIL
MAL;-1;EVIL
EXAGÉRATION;-1;EXAGGERATION
EXASPÉRER;-1;EXASPERATE
EXASPÉRATION;-1;EXASPERATION
EXCEPTION;-1;EXCEPTION
EXCÈS;-1;EXCESS
EXCESSIVE;-1;EXCESSIVE
EXCLURE LES;-1;EXCLUDE THE
EXCLUSION;-1;EXCLUSION
EXCOMMUNICATION;-1;EXCOMMUNICATION
EXÉCUTER;-1;RUN
EXONÉRÉES;-1;EXEMPT
GAZ D’ÉCHAPPEMENT;-1;EXHAUST GAS
ÉPUISEMENT;-1;EXHAUSTION
EXIL;-1;EXILE
SORTIE;-1;OUTPUT
EXPÉDIENT;-1;EXPEDIENT
EXPULSER;-1;EXPEL
FRAIS;-1;FEES
FRAIS;-1;FEES
CHER;-1;DEAR
EXPLOSER;-1;EXPLODE
EXPLOIT;-1;FEAT
EXPLOSION;-1;EXPLOSION
EXPLOSIVE;-1;EXPLOSIVE
EXPOSER;-1;EXPOSE
EXTERMINER;-1;EXTERMINATE
EXTERMINATION;-1;EXTERMINATION
ÉTEINTE;-1;OFF
ÉTEINDRE;-1;TURN OFF
EXTRAVAGANT;-1;EXTRAVAGANT
FABRIQUER;-1;MANUFACTURE
FABRICATION;-1;MANUFACTURING
EN CAS D’ÉCHEC;-1;IN CASE OF FAILURE
EN CAS D’ÉCHEC;-1;IN CASE OF FAILURE
EN CAS D’ÉCHEC;-1;IN CASE OF FAILURE
EN CAS D’ÉCHEC;-1;IN CASE OF FAILURE
ÉCHEC;-1;FAILURE
FAINT;-1;FAINT
FAKE;-1;FAKE
AUTOMNE;-1;FALL
SOPHISME;-1;FALLACY
FALLOUT;-1;FALLOUT
ONWAAR;-1;ONWAAR
MENSONGE;-1;LIE
FALTER;-1;FALTER
FAMINE;-1;FAMINE
AFFAMÉE;-1;HUNGRY
FANATIQUE;-1;FANATIC
FANATIQUE;-1;FANATIC
FARCE;-1;STUFFING
FASCISTE;-1;FASCIST
MATIÈRES GRASSES;-1;FAT
MATIÈRES GRASSES;-1;FAT
MATIÈRES GRASSES;-1;FAT
FATALE;-1;FATAL
FATALISTE;-1;FATALIST
FATIGUE;-1;FATIGUE
FAUTE;-1;FAULT
PEUR;-1;FEAR
PEUR;-1;FEAR
PEUR;-1;FEAR
PEUREUX;-1;COWARD
REDOUTABLE;-1;FORMIDABLE
NOURRIS;-1;FED
FAIBLE;-1;LOW
FEINDRE;-1;FAKE
FEINTE;-1;FEINT
FÉROCE;-1;FIERCE
FÉROCITÉ;-1;FEROCITY
RIVALITÉ;-1;RIVALRY
FÉODAL;-1;FEUDAL
FIÈVRE;-1;FEVER
FIÉVREUSE;-1;FEVERISH
FIASCO;-1;FIASCO
VOLAGE;-1;FICKLE
FIDGET;-1;FIDGET
FIEND;-1;FIEND
FÉROCE;-1;FIERCE
LUTTE CONTRE LE;-1;FIGHT AGAINST THE
LUTTE CONTRE LE;-1;FIGHT AGAINST THE
LUTTE CONTRE LE;-1;FIGHT AGAINST THE
FIGHTER;-1;FIGHTER
FILTH;-1;FILTH
FILTHY;-1;FILTHY
AMENDE;-1;FINE
AMENDE;-1;FINE
FEU;-1;FIRE
FEU;-1;FIRE
FEU;-1;FIRE
POING;-1;FIST
DIFFICULTÉ;-1;DIFFICULTY
FLAGRANTE;-1;BLATANT
RECHERCHE DE DÉFAUTS;-1;SEARCH FOR DEFECTS
S’ENFUIT;-1;RUNS AWAY
FUIR;-1;ESCAPE
FUGACE;-1;FLEETING
FRAGILES;-1;FRAGILE
PLANCHER;-1;FLOOR
PLIE GRISE;-1;FLOUNDER
FOE;-1;FOE
FOIBLE;-1;FOIBLE
FOOL;-1;FOOL
FOOL;-1;FOOL
STUPIDE;-1;STUPID
FOLIE;-1;MADNESS
NE PLAISE;-1;DON'T LIKE IT
INTERDIT;-1;FORBIDDEN
FORCE;-1;FORCE
FORCE;-1;FORCE
FORCE;-1;FORCE
PRESSENTIMENT;-1;FEELING
ÉTRANGER;-1;STRANGER
FORFAIT;-1;PACKAGE
OUBLI;-1;OBLIVION
FOUSSARD;-1;STEWARD
FORMIDABLE;-1;GREAT
RENONCER À;-1;WAIVE
A COMBATTU;-1;FOUGHT
FONDATEUR;-1;FOUNDER
FRACTURE;-1;FRACTURE
FRAGILES;-1;FRAGILE
FRÉNÉTIQUE;-1;FRANTIC
FRÉNÉTIQUEMENT;-1;FRANTICALLY
FRAUDE;-1;FRAUD
FRAUDULEUX;-1;FRAUDULENT
LOURDE;-1;HEAVY
FREAK;-1;FREAK
VOUS INQUIÉTEZ PAS;-1;WORRY NOT
AGITÉ;-1;RESTLESS
EFFRAYER;-1;SCARE
EFFRAYER;-1;SCARE
EFFRAYER;-1;SCARE
AFFREUX;-1;AWFUL
GLACIALES;-1;FREEZING
FRIVOLE;-1;FRIVOLOUS
AVANT;-1;FRONT
FRONCER LES SOURCILS;-1;FROWN
FRONCER LES SOURCILS;-1;FROWN
VAINE;-1;VAIN
FRUSTRER;-1;FRUSTRATE
FRUSTRER;-1;FRUSTRATE
FRUSTRER;-1;FRUSTRATE
FRUSTRATION;-1;FRUSTRATION
ÉMISSIONS FUGITIVES;-1;FUGITIVE EMISSIONS
FUMBLE;-1;FUMBLE
amusement;-1;fun
FURIEUX;-1;FURIOUS
FURY;-1;FURY
CHICHI;-1;CHICHI
TATILLON;-1;FUSSY
FUTILITÉ;-1;FUTILITY
GALL;-1;GALL
GAMBLE;-1;GAMBLE
GAMBLE;-1;GAMBLE
GASH;-1;GASH
GAUDY;-1;GAUDY
GERME;-1;GERM
Télécharger;-1;Download
HORRIBLE;-1;HORRIBLE
GHETTO;-1;GHETTO
ÉBLOUISSEMENT;-1;GLARE
SE RÉJOUIR;-1;REJOICE
MOROSITÉ;-1;GLOOM
SOMBRE;-1;DARK
GLUM;-1;GLUM
MAUDITE;-1;CURSED
GRAB;-1;GRAB
GRAPPIN;-1;GRAPPLE
GRATUIT;-1;FREE
TOMBE;-1;GRAVE
TOMBE;-1;GRAVE
TOMBE;-1;GRAVE
TOMBE;-1;GRAVE
TOMBE;-1;GRAVE
CHAGRIN;-1;GRIEF
GRIEF;-1;GRIEVANCE
GRIEVE;-1;GRIEVE
SOMBRE;-1;DARK
GRIZZLI;-1;GRIZZLY
GROTESQUE;-1;GROTESQUE
GROWL;-1;GROWL
THE GRUDGE;-1;THE GRUDGE
BOURRU;-1;GRUFF
GRUMBLE;-1;GRUMBLE
GUÉRILLA;-1;GUERRILLA
CULPABILITÉ;-1;GUILT
COUPABLE;-1;GUILTY
GUISE;-1;LEISURE
CRÉDULES;-1;GULLIBLE
ARMES À FEU;-1;FIREARMS
HOMMES ARMÉS;-1;ARMED MEN
HACK;-1;HACK
HADJ ALI;-1;HADJ ALI
HAG;-1;HAG
HAGGARD;-1;HAGGARD
PANIER;-1;BASKET
MAIN;-1;HAND
HANDICAP;-1;HANDICAP
HANG;-1;HANG
HANG;-1;HANG
CHOISIES AU HASARD;-1;THE RANDOMLY SELECTED
MALHEUREUX;-1;UNHAPPY
HARCELER;-1;HARASS
HARCÈLEMENT;-1;HARASSMENT
DUR;-1;HARD
DUR;-1;HARD
DIFFICULTÉS;-1;DIFFICULTIES
DOMMAGE;-1;DAMAGE
DOMMAGE;-1;DAMAGE
NUISIBLE;-1;HARMFUL
DURES;-1;HARD
SANS TRACAS;-1;HASSLE-FREE
LA HAINE;-1;HATRED
LA HAINE;-1;HATRED
LA HAINE;-1;HATRED
HATER;-1;HATER
HAINE;-1;HATE
HAUTAIN;-1;HAUGHTY
HANTER;-1;HAUNT
RAVAGES;-1;HAVOC
RISQUE;-1;RISK
RISQUE;-1;RISK
DANGEREUSES;-1;DANGEROUS
FLOU;-1;BLUR
HAZY;-1;HAZY
MAUX DE TÊTE;-1;HEADACHES
HEARTLESS;-1;HEARTLESS
TRÉPIDANTE;-1;HECTIC
HAIE;-1;HEDGE
HÉDONISTE;-1;HEDONIST
SANS SE SOUCIER;-1;WITHOUT WORRYING
ODIEUX;-1;OBNOXIOUS
ENFER;-1;HELL
Aide;-1;Help
IMPUISSANT;-1;HELPLESS
IMPUISSANCE;-1;IMPOTENCE
HIDEUX;-1;HIDEOUS
ENTRAVENT;-1;HINDER
OBSTACLE;-1;OBSTACLE
HIT;-1;HIT
HIT;-1;HIT
MAGOT;-1;LOOT
HOBBLE;-1;HOBBLE
TROU;-1;HOLE
TROU;-1;HOLE
CREUX;-1;HOLLOW
ACCUEILLANT;-1;WELCOMING
SANS ESPOIR;-1;WITHOUT HOPE
HORDE;-1;HORDE
CORNE;-1;HORN
HORRIBLE;-1;HORRIBLE
HORRIBLE;-1;HORRIBLE
HORRIFIER;-1;HORRIFY
HORREUR;-1;HORROR
HOSTILE;-1;HOSTILE
HOSTILITÉ;-1;HOSTILITY
CHAUD;-1;HOT
HUMILIER;-1;HUMILIATE
HUMILIATION;-1;HUMILIATION
ACCROCHÉ;-1;HUNG
FAIM;-1;HUNGRY
FAIM;-1;HUNGRY
HUNT;-1;HUNT
HUNT;-1;HUNT
HUNT;-1;HUNT
HUNTER;-1;HUNTER
FAIT MAL;-1;HURTS
FAIT MAL;-1;HURTS
BLESSANTS;-1;HURTFUL
HUSTLE;-1;HUSTLE
HUSTLER;-1;HUSTLER
HYPOCRISIE;-1;HYPOCRISY
HYPOCRITE;-1;HYPOCRITE
HYSTÉRIE;-1;HYSTERIA
HYSTÉRIQUE;-1;HYSTERICAL
IDIOT;-1;IDIOT
IDIOT;-1;IDIOT
OISIVETÉ;-1;IDLENESS
IGNOBLE;-1;VILE
IGNORANCE;-1;IGNORANCE
IGNORANTS;-1;IGNORANT
ILL;-1;I'LL
ILL;-1;I'LL
ILL;-1;I'LL
ILL;-1;I'LL
ILLÉGALES;-1;ILLEGAL
ILLÉGALITÉ;-1;ILLEGALITY
ANALPHABÈTES;-1;ILLITERATE
MALADIE;-1;DISEASE
ILLOGIQUE;-1;ILLOGICAL
IMMATURES;-1;IMMATURE
IMMOBILITÉ;-1;IMMOBILITY
IMMORAL;-1;IMMORAL
IMMORALITÉ;-1;IMMORALITY
IMMOBILIER;-1;REAL ESTATE
PORTER ATTEINTE À;-1;HARMING
IMPASSE;-1;DEADLOCK
IMPATIENCE;-1;IMPATIENCE
IMPATIENT;-1;IMPATIENT
FONT OBSTACLE À;-1;BARRIERS TO
OBSTACLE;-1;OBSTACLE
IMPARFAITE;-1;IMPERFECT
IMPERSONNEL;-1;IMPERSONAL
IMPÉTUEUX;-1;IMPETUOUS
IMPLIQUER;-1;GET INVOLVED
IMPLORE;-1;BEG
IMPOSER DES;-1;IMPOSE A
IMPRÉCISION;-1;VAGUENESS
EMPRISONNER;-1;IMPRISON
EMPRISONNEMENT;-1;IMPRISONMENT
UNE MAUVAISE;-1;A BAD
IMPULSIF;-1;IMPULSIVE
IMPUR;-1;UNCLEAN
IMPURETÉ;-1;IMPURITY
INCAPACITÉ;-1;DISABILITY
INACCESSIBLE;-1;INACCESSIBLE
INEXACTITUDE;-1;INACCURACY
INADÉQUATE;-1;INADEQUATE
INEPTE;-1;INEPT
INCAPABLE;-1;UNABLE
INCESSANTE;-1;INCESSANT
INCOMPATIBILITÉ;-1;INCOMPATIBILITY
INCOMPATIBLE;-1;INCOMPATIBLE
INCOMPÉTENCE;-1;INCOMPETENCE
INCOMPÉTENT;-1;INCOMPETENT
INCOHÉRENCE;-1;INCONSISTENCY
QUI DÉRANGE;-1;BOTHERS
INCORRECTE;-1;INCORRECT
INCROYABLE;-1;INCREDIBLE
INCURABLE;-1;INCURABLE
INDÉCENT;-1;INDECENT
INDÉFINIE;-1;INDEFINITE
INDÉTERMINABLE;-1;UNDETERMINABLE
POUR UNE PÉRIODE INDÉTERMINÉE;-1;FOR AN INDETERMINATE PERIOD
ACTE D’ACCUSATION;-1;INDICTMENT
INDIFFÉRENCE;-1;INDIFFERENCE
INDIFFÉRENTE;-1;INDIFFERENT
INDIGNATION;-1;OUTRAGE
FAITES-VOUS PLAISIR;-1;TREAT YOURSELF
INEFFICACE;-1;INEFFECTIVE
INEFFICACITÉ;-1;INEFFICIENCY
INEFFICACE;-1;INEFFECTIVE
INEFFICACITÉ;-1;INEFFICIENCY
INEFFICACITÉ;-1;INEFFICIENCY
INÉGALITÉ;-1;INEQUALITY
INEXACTES;-1;INACCURATE
INEXPLICABLE;-1;INEXPLICABLE
INFÂME;-1;INFAMOUS
INFECTER;-1;INFECT
INFECTION;-1;INFECTION
INFÉRIEURE;-1;LOWER
INFÉRIORITÉ;-1;INFERIORITY
INFESTENT;-1;INFEST
INFILTRATION;-1;INFILTRATION
ENFLAMMER;-1;IGNITE
INFLATION;-1;INFLATION
INFLIGER DES;-1;INFLICT SOME
INFRACTION;-1;OFFENCE
CONTREFAÇON;-1;COUNTERFEIT
METTRE EN COLÈRE;-1;ANGRY
INGRATITUDE;-1;INGRATITUDE
INHIBER;-1;INHIBIT
INHIBITION;-1;INHIBITION
INHUMAINES;-1;INHUMAN
INJONCTION;-1;INJUNCTION
BLESSER;-1;HURT
PRÉJUDICIABLES;-1;HARMFUL
BLESSURES;-1;INJURIES
INSANE;-1;INSANE
INSÉCURITÉ;-1;INSECURITY
INSÉCURITÉ;-1;INSECURITY
INSENSIBLE;-1;INSENSITIVE
INSIDIEUX;-1;INSIDIOUS
INSIGNIFIANT;-1;INSIGNIFICANT
INSINUER;-1;INSINUATE
INSOLENCE;-1;INSOLENCE
INSOLENT;-1;INSOLENT
INSTABILITÉ;-1;INSTABILITY
INSTABLE;-1;UNSTABLE
INSUFFISANCE;-1;FAILURE
INSUFFISANT;-1;INSUFFICIENT
INSULTE;-1;INSULT
S’IMMISCER;-1;INTERFERE
INTERFÉRENCE;-1;INTERFERENCE
INTERRUPT;-1;INTERRUPT
INTERRUPTION;-1;INTERRUPTION
INTERVENTION;-1;INTERVENTION
INTIMIDER;-1;INTIMIDATE
INTOLÉRABLE;-1;INTOLERABLE
ENIVRER;-1;DRUNK
S’IMMISCER;-1;INTERFERE
INTRUS;-1;INTRUDER
INTRUSION;-1;INTRUSION
INONDER;-1;FLOOD
INONDÉS;-1;FLOODED
ENVAHIR;-1;INVADE
Non valide;-1;Not valid
INVISIBLE;-1;INVISIBLE
INVOLONTAIRES;-1;INVOLUNTARY
IMPLIQUER;-1;GET INVOLVED
IRK;-1;IRK
FER;-1;IRON
FER;-1;IRON
IRONIQUE;-1;IRONIC
IRONIE;-1;IRONY
IRRATIONNEL;-1;IRRATIONAL
IRRÉGULIÈRE;-1;IRREGULAR
IRRÉGULARITÉ;-1;IRREGULARITY
IRRESPONSABLE;-1;IRRESPONSIBLE
CÔLON IRRITABLE;-1;IRRITABLE COLON
IRRITATION;-1;IRRITATION
ISOLER;-1;ISOLATE
ISOLER;-1;ISOLATE
