Word;Polarity;Retranslation
SURCHARGE;-1;OVERLOAD
SURCHARGÉ;-1;OVERLOADED
UNE SURCHARGE;-1;AN OVERLOAD
SURCHARGES;-1;OVERLOADS
OVERLOOK;-1;OVERLOOK
NÉGLIGÉ;-1;NEGLECTED
DONNANT SUR;-1;OVERLOOKING
DONNE SUR;-1;OVERLOOKS
EN TROP;-1;IN TOO
PAIEMENT EXCÉDENTAIRE;-1;OVERPAYMENT
TROP-PAYÉS;-1;OVERPAYMENTS
SURPRODUCTION;-1;OVERPRODUCTION
SURPRODUIT;-1;OVERPRODUCED
SURPRODUCTION;-1;OVERPRODUCTION
SURPRODUCTION;-1;OVERPRODUCTION
SATURATION DE LA;-1;SATURATION OF THE
ROUE LIBRE;-1;FREE WHEEL
DÉPASSEMENTS DE;-1;EXCEEDANCES OF
ÉCLIPSER;-1;ECLIPSE
DANS L’OMBRE;-1;IN THE SHADOW
ÉCLIPSANT;-1;ECLIPSING
ÉCLIPSE;-1;ECLIPSE
EXAGÉRER;-1;EXAGGERATE
SURÉVALUÉ;-1;OVERVALUED
SURESTIMATION;-1;OVERESTIMATION
EXAGÉRATIONS;-1;EXAGGERATIONS
EXAGÈRE;-1;EXAGGERATING
EXAGÉRER;-1;EXAGGERATE
SATURÉ;-1;SATURATED
VOLUMINEUX;-1;LARGE
EXCÉDENT DE L’OFFRE;-1;SURPLUS SUPPLY
SURPLUS;-1;SURPLUS
OUVERTEMENT;-1;OPENLY
POINT DE RETOURNEMENT;-1;TURNING POINT
A INFIRMÉ;-1;A CRIPPLED
PAR UN RETOURNEMENT;-1;BY A REVERSAL
EN CAS DE RENVERSEMENT;-1;IN CASE OF REVERSAL
SURÉVALUER;-1;OVERSTATE
SURÉVALUÉ;-1;OVERVALUED
SURÉVALUATION;-1;OVERSTATEMENT
PANIQUE;-1;PANIC
PANIQUES;-1;PANICS
PÉNALISER LES;-1;PENALIZE THE
PÉNALISÉS;-1;PENALIZED
PÉNALISE;-1;PENALIZES
PÉNALISANT;-1;PENALIZING
PÉNALITÉS;-1;PENALTIES
PEINE DE;-1;PENALTY
RISQUES ET PÉRILS;-1;OWN RISK
PÉRILS;-1;OWN RISK
PARJURE;-1;PERJURY
PERPÉTRER;-1;PERPETRATE
PERPÉTRÉES;-1;PERPETRATED
COMMET;-1;COMMITS
PERPÉTRER;-1;PERPETRATE
PERPÉTRATION;-1;COMMISSION
PERSISTENT;-1;PERSIST
A PERSISTÉ;-1;HAS PERSISTED
PERSISTANCE;-1;PERSISTENCE
PERSISTANTS;-1;PERSISTENT
AVEC PERSISTANCE;-1;WITH PERSISTENCE
PERSISTANT;-1;PERSISTENT
PERSISTE;-1;PERSISTS
PERVASIVE;-1;PERVASIVE
OMNIPRÉSENTE;-1;PERVASIVE
OMNIPRÉSENCE;-1;OMNIPRESENCE
PETITE;-1;SMALL
PIQUET;-1;PIQUET
PIQUETAGE;-1;PICKET
PIQUETAGE;-1;PICKET
DEMANDEUR;-1;APPLICANT
DEMANDEURS;-1;APPLICANTS
PLAIDOYER DE CULPABILITÉ;-1;GUILTY PLEA
PLAIDER;-1;PLEAD
A PLAIDÉ;-1;PLEADED
PLAIDANT;-1;PLEADING
ACTES DE PROCÉDURE;-1;PLEADINGS
PLAIDE;-1;PLEADS
PLAIDS;-1;PLEAS
A PLAIDÉ;-1;PLEADED
PAUVRE;-1;POOR
MAL;-1;EVIL
POSES;-1;POSES
POSANT;-1;POSING
REPORTER;-1;REPORTER
REPORTÉ;-1;POSTPONED
REPORT;-1;REPORT
AJOURNEMENTS;-1;ADJOURNMENTS
REPORTE;-1;POSTPONED
REPORT DE;-1;REPORT OF
PRÉCIPITÉ;-1;PRECIPITATE
ABRUPT;-1;STEEP
ABRUPTEMENT;-1;ABRUPTLY
S’OPPOSENT;-1;OPPOSE
EXCLUE;-1;EXCLUDED
S’OPPOSE À;-1;OPPOSES
EXCLUANT L';-1;EXCLUDING THE
PRÉDATEUR;-1;PREDATOR
PRÉJUDICE;-1;PREJUDICE
CAUSÉ UN PRÉJUDICE;-1;A PREJUDICE
PRÉJUGÉS;-1;PREJUDICES
PRÉJUDICIABLE;-1;DETRIMENTAL
PORTER PRÉJUDICE;-1;BE PREJUDICIAL
PRÉMATURÉ;-1;PREMATURE
PRÉMATURÉMENT;-1;PREMATURELY
EN APPUYANT SUR;-1;BY PRESSING
PRÉVENTIVE;-1;PREVENTIVE
PRÉVENTION;-1;PREVENTION
PRÉVENTION;-1;PREVENTION
EMPÊCHE;-1;PREVENTS
PROBLÈME;-1;PROBLEM
PROBLÉMATIQUE;-1;PROBLEM
PROBLÉMATIQUES;-1;ISSUES
PROBLÈMES;-1;PROBLEMS
PROLONGER;-1;EXTEND
PROLONGATION;-1;EXTENSION
PROLONGATIONS;-1;EXTENSIONS
PROLONGÉE;-1;EXTENDED
PROLONGER LA;-1;EXTEND THE
PROLONGE;-1;EXTENDED
SUJETTES;-1;SUBJECT
INTENTER DES POURSUITES;-1;SUE
L’OBJET DE POURSUITES;-1;BEING PROSECUTED
ENGAGE LES POURSUITES;-1;PROSECUTES
POURSUIVRE;-1;CONTINUE
POURSUITE;-1;PURSUIT
POURSUITES;-1;PROSECUTION
PROTESTATION;-1;PROTEST
A PROTESTÉ;-1;A PROTEST
MANIFESTANT;-1;PROTESTER
MANIFESTANTS;-1;PROTESTERS
POUR PROTESTER CONTRE;-1;TO PROTEST
PROTESTATAIRE;-1;PROTESTER
MANIFESTANTS;-1;PROTESTERS
PROTESTATIONS;-1;PROTESTS
LONGUE DURÉE;-1;LONG-TERM
PROTRACTION;-1;PROTRACTION
PROVOQUER;-1;CAUSE
A PROVOQUÉ;-1;PROVOKED
PROVOQUE;-1;CAUSES
PROVOQUANT;-1;CAUSING
PUNIS;-1;PUNISHED
PUNIT;-1;PUNISHES
PUNIR;-1;PUNISH
PUNITION;-1;PUNISHMENT
PUNITIONS;-1;PUNISHMENTS
PUNITIVE;-1;PUNITIVE
PRÉTENDENT;-1;CLAIM
PRÉTENDU;-1;ALLEGED
PRÉTENDUMENT;-1;ALLEGEDLY
PRÉTENDANT;-1;SUITOR
SE PRÉSENTE COMME;-1;SE THIS AS
QUESTION;-1;QUESTION
DISCUTABLE;-1;QUESTIONABLE
DOUTEUSE;-1;DUBIOUS
REMISE EN QUESTION;-1;QUESTIONING
QUESTIONNEMENT;-1;QUESTIONING
QUESTIONS;-1;QUESTIONS
CESSER DE FUMER;-1;QUIT SMOKING
ARRÊTER DE FUMER;-1;STOP SMOKING
RACKETEER;-1;RACKETEER
RACKET;-1;RACKET
RATIONALISATION;-1;RATIONALIZATION
RATIONALISATIONS;-1;RATIONALIZATIONS
RATIONALISER;-1;STREAMLINE
RATIONALISÉ;-1;STREAMLINED
RATIONALISE;-1;STREAMLINES
RATIONALISER LES;-1;STREAMLINE THE
NOUVELLE COTISATION;-1;REASSESSMENT
NOUVELLES COTISATIONS;-1;NEW CONTRIBUTIONS
RÉASSIGNER;-1;REASSIGN
RÉAFFECTÉ;-1;REASSIGNED
LA RÉAFFECTATION;-1;THE REALLOCATION
RÉAFFECTATION;-1;REALLOCATION
RÉAFFECTATIONS;-1;REALLOCATIONS
RÉAFFECTE;-1;REASSIGNS
RAPPEL;-1;REMINDER
A RAPPELÉ;-1;RECALLED
RAPPELANT;-1;RECALLING
RAPPELLE;-1;RECALLS
RÉCESSION;-1;RECESSION
RÉCESSION;-1;RECESSION
RÉCESSIONS;-1;RECESSIONS
TÉMÉRAIRE;-1;RECKLESS
PAR IMPRUDENCE;-1;BY IMPRUDENCE
INSOUCIANCE;-1;CAREFREE
EXPURGER;-1;REDACT
EXPURGÉE;-1;REDACTED
BIFFURE;-1;REDACTION
BIFFURE;-1;REDACTION
REDACTIONS;-1;EDITORIAL OFFICES
REDEFAULT;-1;REDEFAULT
REDEFAULTED;-1;REDEFAULTED
REDEFAULTS;-1;REDEFAULTS
RÉPARATION;-1;REPAIR
REMÉDIÉ;-1;CORRECTED
RETABLIT;-1;AFFINITY
REDRESSER LES;-1;STRAIGHTEN THE
REFUS;-1;REFUSAL
REFUS;-1;REFUSAL
REFUSER;-1;REFUSE
A REFUSÉ;-1;A DENIED
REFUSE;-1;REFUSES
REFUSANT;-1;REFUSING
REJETER;-1;REJECT
A REJETÉ;-1;REJECTED
REJETANT;-1;REJECTING
REJET;-1;REJECTION
REJETS;-1;RELEASES
REJETTE;-1;REJECTS
RENONCER À;-1;WAIVE
A RENONCÉ À;-1;GAVE UP
RENONCE À LA;-1;GIVE TO THE
RENONÇANT À;-1;RENOUNCING
ABANDON;-1;ABANDONMENT
RENONCIATIONS;-1;WAIVERS
RÉTICENCE;-1;RELUCTANCE
RÉTICENTS;-1;RELUCTANT
RENÉGOCIER;-1;RENEGOTIATE
RENÉGOCIÉ;-1;RENEGOTIATED
RENÉGOCIE;-1;RENEGOTIATE
LA RENÉGOCIATION;-1;THE RENEGOTIATION
RENÉGOCIATION;-1;RENEGOTIATION
RENÉGOCIATIONS;-1;RENEGOTIATIONS
RENONCER À;-1;WAIVE
RENONCÉ À;-1;RENOUNCED
RENONCIATION À;-1;WAIVER IN
RENONCEMENTS;-1;RENUNCIATIONS
RENONCE À;-1;RENOUNCE
RENONÇANT À;-1;RENOUNCING
RÉPARATION;-1;REPAIR
RÉPARATIONS;-1;REPAIRS
REPRISE DE POSSESSION;-1;OF POSSESSION
REPREND;-1;RESUMES
REPRISE DE POSSESSION;-1;OF POSSESSION
REPRISE DE POSSESSION;-1;OF POSSESSION
SAISIES IMMOBILIÈRES;-1;FORECLOSURES
RÉPUDIER;-1;REPUDIATE
RÉPUDIÉ;-1;REPUDIATED
RÉPUDIE;-1;DIVORCES
RÉPUDIANT;-1;REPUDIATING
RÉPUDIATION;-1;REPUDIATION
RÉPUDIATIONS;-1;TALAAQS
DÉMISSIONNER;-1;RESIGN
DÉMISSION;-1;RESIGNATION
DÉMISSIONS;-1;RESIGNATIONS
A DÉMISSIONNÉ;-1;RESIGNED
SA DÉMISSION;-1;HIS RESIGNATION
DÉMISSIONNE;-1;RESIGNS
RESTATE;-1;RESTATE
REFORMULÉ;-1;REFORMULATED
RETRAITEMENT;-1;REPROCESSING
RETRAITEMENTS;-1;RESTATEMENTS
REFORMULE;-1;REPHRASE
REFORMULANT;-1;REFORMULATING
RESTRUCTURATION DE LA;-1;RESTRUCTURING OF THE
RESTRUCTURÉ;-1;RESTRUCTURED
RESTRUCTURE;-1;RESTRUCTURES
LA RESTRUCTURATION;-1;THE RESTRUCTURING
RESTRUCTURATIONS;-1;RESTRUCTURING
RIPOSTER;-1;FIGHT BACK
A RIPOSTÉ;-1;FOUGHT BACK A
SE VENGE;-1;REVENGE
REPRÉSAILLES;-1;RETALIATION
REPRÉSAILLES;-1;RETALIATION
REPRÉSAILLES;-1;RETALIATION
REPRÉSAILLES;-1;RETALIATION
RETRIBUTION;-1;COMPENSATION
HÂTIMENTS;-1;RETRIBUTIONS
RÉVOCATION;-1;REVOCATION
RÉVOCATIONS;-1;REVOCATIONS
REVOKE;-1;REVOKE
RÉVOQUÉ;-1;REVOKED
RÉVOQUE;-1;REVOKES
RÉVOCATION DE;-1;REVOCATION OF
RIDICULISER;-1;RIDICULE
RIDICULISÉ;-1;RIDICULED
RIDICULISE;-1;RIDICULES
RIDICULISANT;-1;RIDICULING
PLUS RISQUÉS;-1;HIGHER RISK
LES PLUS RISQUÉS;-1;THE MOST RISKY
RISQUÉ;-1;RISKY
SABOTAGE;-1;SABOTAGE
SACRIFICE;-1;SACRIFICE
SACRIFIÉ;-1;SACRIFICED
SACRIFICES;-1;SACRIFICES
SACRIFICIEL;-1;SACRIFICIAL
SACRIFIER;-1;SACRIFICE
SCANDALEUSE;-1;SCANDALOUS
SCANDALES;-1;SCANDALS
EXAMINER ATTENTIVEMENT;-1;CAREFULLY REVIEW
SCRUTÉ;-1;SCRUTINIZED
SCRUTE;-1;SCAN
SCRUTANT;-1;SCANNING
EXAMEN;-1;REVIEW
SECRET;-1;SECRET
SAISIR;-1;ENTER
SAISIS;-1;SEIZED
S’EMPARE;-1;GRABS
S’EMPARANT;-1;SEIZING
CONDAMNÉ;-1;CONVICT
DÉTERMINATION DE LA PEINE;-1;SENTENCING
SÉRIEUX;-1;Are you serious
AU SÉRIEUX;-1;SERIOUSLY
GRAVITÉ;-1;GRAVITY
REVERS;-1;SETBACK
REVERS;-1;SETBACK
SEVER;-1;SEVER
SÉVÈRE;-1;SEVERE
SECTIONNÉE;-1;SEVERED
SÉVÈREMENT;-1;SEVERELY
SÉVÉRITÉS;-1;SEVERITIES
GRAVITÉ;-1;GRAVITY
FORTEMENT;-1;STRONGLY
CHOQUÉ;-1;SHOCKED
PÉNURIE DE;-1;SHORTAGE OF
PÉNURIES;-1;SHORTAGES
MANQUE À GAGNER;-1;SHORTFALL
MANQUES À GAGNER;-1;SHORTFALLS
RÉTRÉCISSEMENT;-1;SHRINKAGE
TOUTE;-1;ALL
FERMER;-1;CLOSE
SHUTDOWN;-1;SHUTDOWN
FERMETURES;-1;CLOSURES
S’ARRÊTE;-1;STOPS
FERMETURE;-1;CLOSING
CALOMNIE;-1;SLANDER
CALOMNIÉ;-1;SLANDERED
CALOMNIEUSES;-1;SLANDEROUS
CALOMNIES;-1;CALUMNIES
GLISSEMENT;-1;SLIDING
DÉRAPAGES;-1;SKIDS
LENTE;-1;SLOW
RALENTISSEMENT;-1;SLOWDOWN
RALENTISSEMENTS;-1;SLOWDOWNS
RALENTI;-1;IDLE
PLUS LENT;-1;SLOWER
PLUS LENT;-1;SLOWER
RALENTISSANT;-1;SLOWING DOWN
LENTEMENT;-1;SLOWLY
LENTEUR;-1;SLOW
ATONE;-1;SLUGGISH
TRÈS LENTEMENT;-1;VERY SLOWLY
LENTEUR;-1;SLOW
SOLVENCIES;-1;SOLVENCIES
SOLVABILITÉ;-1;SOLVENCY
SPAM;-1;SPAM
SPAMMEURS;-1;SPAMMERS
LE SPAMMING;-1;SPAMMING
SIDÉRANTS;-1;STAGGERING
STAGNANTE;-1;STAGNANT
STAGNER;-1;STAGNATE
A STAGNÉ;-1;A STAGNATED
STAGNE;-1;STAGNATING
EN STAGNATION;-1;STAGNANT
STAGNATION;-1;STAGNATION
STATU QUO;-1;STATUS QUO
MORATOIRES;-1;MORATORIA
VOLÉ;-1;STOLEN
ARRÊT DE;-1;JUDGMENT OF
ARRÊTS DE;-1;JUDGMENTS OF
ARRÊTÉ;-1;ORDER
S’ARRÊTANT;-1;STOPPING
S’ARRÊTE;-1;STOPS
SOUCHE;-1;STRAIN
TENDUES;-1;STRAINED
MIS À RUDE ÉPREUVE;-1;PUT TO THE TEST
SOUCHES;-1;STEM
STRESS;-1;STRESS
A SOULIGNÉ;-1;STRESSED
CONTRAINTES;-1;CONSTRAINTS
STRESSANT;-1;STRESSFUL
METTANT L’ACCENT SUR;-1;WITH A FOCUS ON
STRICTES;-1;STRICT
L’OBJET;-1;THE OBJECT
SOUMETTANT;-1;SUBMITTING
ASSUJETTISSEMENT TROP LONG;-1;LIABILITY TOO LONG
CITATION À COMPARAÎTRE;-1;SUBPOENA
CITÉ À COMPARAÎTRE;-1;CITY TO APPEAR
ASSIGNATIONS À COMPARAÎTRE;-1;SUBPOENAS
NON CONFORMES AUX NORMES;-1;NOT COMPLY WITH THE STANDARDS
SUE;-1;SUE
POURSUIVI EN JUSTICE;-1;SUED
SUES;-1;SUES
SOUFFRIR;-1;SUFFER
A SUBI;-1;HAS BEEN
SOUFFRANT;-1;SUFFERING
SOUFFRE;-1;SUFFERS
ENGAGER DES POURSUITES CONTRE;-1;INSTITUTE PROCEEDINGS AGAINST
CONVOQUÉ;-1;CONVENED
CONVOQUANT;-1;SUMMONING
CITATION;-1;QUOTE
CONVOCATIONS;-1;CONVOCATIONS
SUSCEPTIBILITÉ;-1;SUSCEPTIBILITY
SENSIBLES;-1;SENSITIVE
SUSPECT;-1;SUSPECT
SOUPÇONNÉS;-1;SUSPECTED
SUSPECTS;-1;SUSPECTS
SUSPENDRE;-1;SUSPEND
SUSPENDU;-1;SUSPENDED
SUSPENDANT;-1;SUSPENDING
SUSPEND;-1;SUSPENDS
SUSPENSION;-1;SUSPENSION
SUSPENSIONS;-1;SUSPENSIONS
SOUPÇONS;-1;SUSPICIONS
SOUPÇONS;-1;SUSPICIONS
SUSPECTES;-1;SUSPICIOUS
AVEC MÉFIANCE;-1;WITH DISTRUST
SOUILLURE;-1;STAINING
ENTACHÉE;-1;TAINTED
ALTÉRATION DE LA CHAIR;-1;ALTERATION OF THE FLESH
TARES;-1;TARES
ALTÉRÉ;-1;ALTERED
VERBE;-1;VERB
METTRE FIN À;-1;PUT AN END TO
RÉSILIÉ;-1;TERMINATED
SE TERMINE;-1;ENDS
CLÔTURANT;-1;CLOSING
CESSATION D’EMPLOI;-1;TERMINATION OF EMPLOYMENT
TERMINAISONS;-1;ENDINGS
TÉMOIGNER;-1;TESTIFY
SON TÉMOIGNAGE;-1;HIS TESTIMONY
MENACE;-1;THREAT
MENACER;-1;THREATEN
MENACÉ;-1;THREATENED
EN DANGER;-1;IN DANGER
MENACE;-1;THREAT
MENACES;-1;THREATS
DE SERRAGE;-1;CLAMPING
TOLÉRER;-1;TOLERATE
TOLÉRÉ;-1;TOLERATED
TOLÈRE;-1;TOLERATES
TOLÉRER LES;-1;TOLERATE THE
TOLÉRANCE;-1;TOLERANCE
TORTUEUX;-1;TORTUOUS
TORTUEUSE;-1;TORTUOUS
TRAGÉDIES;-1;TRAGEDIES
TRAGÉDIE;-1;TRAGEDY
TRAGIQUE;-1;TRAGIC
TRAGIQUEMENT;-1;TRAGICALLY
TRAUMATIQUE;-1;TRAUMATIC
TROUBLE;-1;DISORDER
TROUBLÉ;-1;TROUBLED
TROUBLES;-1;DISORDERS
TURBULENCE;-1;TURBULENCE
TOURMENTE;-1;TURMOIL
IMPOSSIBLE;-1;IMPOSSIBLE
Inacceptable;-1;Unacceptable
BEAUCOUP TROP;-1;TOO MUCH
PORTÉES DISPARUES;-1;LITTERS MISSING
SANS PRÉAVIS;-1;WITHOUT NOTICE
IMPRÉVUS;-1;UNEXPECTED
NON HOMOLOGUÉS;-1;UNLICENSED
SANS ATTRAIT;-1;UNATTRACTIVE
NON AUTORISÉ;-1;UNAUTHORIZED
INDISPONIBILITÉ;-1;UNAVAILABILITY
NON DISPONIBLE;-1;NOT AVAILABLE
INÉVITABLE;-1;INEVITABLE
INÉVITABLEMENT;-1;INEVITABLY
PAS AU COURANT;-1;NOT AWARE
IRRÉCOUVRABLE;-1;UNCOLLECTIBLE
NON PERÇUS;-1;NO PERCUSSION
IRRÉCOUVRABILITÉ;-1;UNCOLLECTABILITY
CRÉANCES IRRÉCOUVRABLES;-1;BAD DEBT
CRÉANCES IRRÉCOUVRABLES;-1;BAD DEBT
NON COMPÉTITIVE;-1;NON-COMPETITIVE
INACHEVÉ;-1;UNFINISHED
INIQUE;-1;INIQUITOUS
EXCESSIVEMENT;-1;EXCESSIVELY
INCONTRÔLABLE;-1;OUT OF CONTROL
INCONTRÔLABLE;-1;OUT OF CONTROL
NON CONTRÔLÉ;-1;UNCONTROLLED
NON CORRIGÉE;-1;UNCORRECTED
DÉCOUVRIR;-1;DISCOVER
NON COUVERT;-1;NOT COVERED
DÉCOUVRANT;-1;DISCOVERING
DÉVOILE;-1;REVEALS
NON LIVRABLE;-1;-NOT AVAILABLE
NON-LIVRAISON;-1;NON-DELIVERY
SOUS-CAPITALISÉES;-1;UNDERCAPITALIZED
CONTRE-DÉPOUILLE;-1;UNDERCUT
EST INFÉRIEURE À;-1;IS LESS THAN
SOUS-COTATION;-1;UNDERCUTTING
SOUS-ESTIMER;-1;UNDERESTIMATE
SOUS-ESTIMÉ;-1;UNDERESTIMATED
SOUS-ESTIME;-1;UNDERESTIMATES
SOUS-ESTIMANT;-1;UNDERESTIMATING
SOUS-ESTIMATION;-1;UNDERESTIMATION
SOUS-FINANCÉ;-1;UNDERFUNDED
SOUS-ASSURÉS;-1;UNDER-INSURED
MINER;-1;MINER
SAPÉ;-1;UNDERMINED
SAPE;-1;SAPE
SAPER;-1;UNDERMINE
SOUS-PAYÉS;-1;UNDERPAID
PAIEMENT INSUFFISANT;-1;UNDERPAYMENT
DÉFICITAIRES;-1;DEFICIT
VERSE;-1;PAYS
ENREGISTRÉ DES RÉSULTATS INFÉRIEURS;-1;REGISTERED RESULTS BELOW
SOUS-PERFORMANCE;-1;UNDERPERFORMANCE
A SOUS-PERFORMÉ;-1;HAS UNDERPERFORMED
LAISSE À DÉSIRER;-1;POOR
SOUS-PERFORME;-1;UNDERPERFORMED
UNDERPRODUCED;-1;UNDERPRODUCED
SOUS-PRODUCTION;-1;UNDERPRODUCTION
LA SOUS-DÉCLARATION;-1;UNDER-REPORTING
SOUS-ESTIMER;-1;UNDERESTIMATE
SOUS-ESTIMÉ;-1;UNDERESTIMATED
LITOTE;-1;UNDERSTATEMENT
LITOTE;-1;UNDERSTATEMENT
SOUS-ESTIME;-1;UNDERESTIMATES
SOUS-ESTIMER;-1;UNDERESTIMATE
SOUS-UTILISATION;-1;UNDERUTILIZATION
SOUS-UTILISÉES;-1;UNDERUTILIZED
INDÉSIRABLES;-1;UNWANTED
CONSIDÉRÉE COMME INDÉSIRABLE;-1;CONSIDERED UNDESIRABLE
NON DÉTECTÉ;-1;NOT DETECTED
INDÉTERMINÉ;-1;UNDETERMINED
NE PAS DIVULGUER;-1;NOT TO DISCLOSE
SANS-PAPIERS;-1;UNDOCUMENTED
INDU;-1;INDU
INDÛMENT;-1;UNDULY
PAS RENTABLE;-1;NOT PROFITABLE
PAS RENTABLE;-1;NOT PROFITABLE
NE;-1;DON'T
CHÔMEURS;-1;UNEMPLOYED
CHÔMAGE;-1;UNEMPLOYMENT
CONTRAIRE À L’ÉTHIQUE;-1;UNETHICAL
CONTRAIREMENT À L’ÉTHIQUE;-1;UNLIKE THE ETHICS
SANS EXCUSE VALABLE;-1;WITHOUT VALID EXCUSE
INATTENDUE;-1;UNEXPECTED
FERMER DE FAÇON INATTENDUE;-1;QUIT UNEXPECTEDLY
DÉLOYALE;-1;UNFAIR
INJUSTEMENT;-1;UNFAIRLY
UNFAVORABILITY;-1;UNFAVORABILITY
DÉFAVORABLE;-1;UNFAVOURABLE
DÉFAVORABLEMENT;-1;ADVERSELY
DÉFAVORABLE;-1;UNFAVOURABLE
INFAISABLE;-1;INFEASIBLE
IMPROPRES;-1;UNSUITABLE
INAPTITUDE;-1;INCAPACITY
IMPRÉVISIBLES;-1;UNPREDICTABLE
IMPRÉVUES;-1;UNFORESEEN
IMPRÉVU;-1;UNEXPECTED
MALHEUREUX;-1;UNHAPPY
MALHEUREUSEMENT;-1;UNFORTUNATELY
NON FONDÉES;-1;UNFOUNDED
INAMICAL;-1;UNFRIENDLY
INASSOUVI;-1;UNFULFILLED
NON CAPITALISÉ;-1;UNFUNDED
NON ASSURÉS;-1;NOT INSURED
INVOLONTAIRES;-1;INVOLUNTARY
NON INTENTIONNELLES;-1;UNINTENTIONAL
SANS LE VOULOIR;-1;WITHOUT MEANING TO
INJUSTE;-1;UNFAIR
INJUSTIFIABLE;-1;UNJUSTIFIABLE
SANS JUSTIFICATION;-1;WITHOUT JUSTIFICATION
INJUSTIFIÉE;-1;UNJUSTIFIED
INJUSTEMENT;-1;UNFAIRLY
INCONNAISSANCE;-1;UNKNOWING
SANS LE SAVOIR;-1;WITHOUT KNOWING
ILLICITES;-1;ILLICIT
ILLÉGALEMENT;-1;ILLEGALLY
SANS LICENCE;-1;WITHOUT LICENSE
ENGAGEMENTS NON RÉGLÉS;-1;UNLIQUIDATED OBLIGATIONS
INVENDABLES;-1;UNSALEABLES
NON-MARCHANDES;-1;NON-MARCHANDES
NON FONDÉES;-1;UNFOUNDED
INUTILEMENT;-1;UNNECESSARILY
INUTILES;-1;UNNECESSARY
LES INUTILES;-1;THE USELESS
IMPOSSIBLE D’OBTENIR;-1;IMPOSSIBLE TO GET
INOCCUPÉS;-1;UNOCCUPIED
NON RÉMUNÉRÉ;-1;UNPAID
NON EXÉCUTÉE;-1;NOT BEEN EXECUTED
NON PLANIFIÉES;-1;UNPLANNED
IMPOPULAIRES;-1;UNPOPULAR
IMPRÉVISIBILITÉ;-1;UNPREDICTABILITY
IMPRÉVISIBLE;-1;UNPREDICTABLE
MANIÈRE IMPRÉVISIBLE;-1;UNPREDICTABLY
IMPRÉVUE;-1;UNEXPECTED
IMPRODUCTIFS;-1;UNPRODUCTIVE
NON RENTABILITÉ;-1;NO PROFITABILITY
NON RENTABLES;-1;UNPROFITABLE
NON QUALIFIÉ;-1;NOT QUALIFIED
IRRÉALISTE;-1;UNREALISTIC
DÉRAISONNABLE;-1;UNREASONABLE
CARACTÈRE DÉRAISONNABLE;-1;UNREASONABLENESS
DÉRAISONNABLEMENT;-1;UNREASONABLY
SAVOIR-JE;-1;I KNOW I
IRRÉCUPÉRABLE;-1;UNRECOVERABLE
NON RECOUVRÉE;-1;UNRECOVERED
NON REMBOURSÉS;-1;NOT REIMBURSED
PEU FIABLE;-1;UNRELIABLE
INCHANGÉE;-1;UNCHANGED
INÉDIT;-1;NEW
EN SUSPENS;-1;PENDING
TROUBLES;-1;DISORDERS
NON SÉCURISÉ;-1;NON-SECURE
INVENDABLE;-1;UNSALEABLE
INVENDABLES;-1;UNSALEABLES
INSATISFAISANTE;-1;UNSATISFACTORY
NON SATISFAITS;-1;UNMET
PEU RECOMMANDABLES;-1;DISREPUTABLE
NON PROGRAMMÉE;-1;NOT PROGRAMMED
INVENDABLE;-1;UNSALEABLE
INVENDUS;-1;UNSOLD ITEMS
BOITEUX;-1;LAME
NON STABILISÉE;-1;UNSTABILIZED
UNSTABLE;-1;UNSTABLE
NON FONDÉES;-1;UNFOUNDED
INFRUCTUEUSE;-1;UNSUCCESSFUL
EN VAIN;-1;IN VAIN
INAPTITUDE;-1;INCAPACITY
IMPROPRES;-1;UNSUITABLE
INCORRECTEMENT;-1;INCORRECTLY
INADAPTÉE;-1;INAPPROPRIATE
PAS SÛR;-1;NOT SURE
INSOUPÇONNÉE;-1;UNSUSPECTED
SANS MÉFIANCE;-1;UNSUSPECTING
INSOUTENABLE;-1;UNSUSTAINABLE
INTENABLE;-1;UNTENABLE
PRÉMATURÉE;-1;PREMATURE
NON FIABLE;-1;NO RELIABLE
MENSONGE;-1;LIE
MENSONGÈRES;-1;FALSE
FAUSSE;-1;FALSE
MENSONGE;-1;LIE
CONTREVÉRITÉS;-1;UNTRUTHS
INUTILISABLE;-1;UNUSABLE
LES INDÉSIRABLES;-1;THE UNWANTED
INJUSTIFIÉE;-1;UNJUSTIFIED
IMPORTUNS;-1;NUISANCE CALLS
PAS DISPOSÉ;-1;NOT WILLING
MANQUE DE VOLONTÉ;-1;LACK OF WILL
BOULEVERSÉ;-1;UPSET
URGENCE;-1;EMERGENCY
URGENT;-1;URGENT
USURAIRES;-1;USURIOUS
USURPER;-1;USURP
USURPÉ;-1;USURPED
USURPANT;-1;USURPING
USURPE;-1;SPOOFS
USURE;-1;WEAR
VANDALISME;-1;VANDALISM
VERDICT;-1;VERDICT
VERDICTS;-1;VERDICTS
A OPPOSÉ SON VETO;-1;OPPOSITE HIS VETO
VICTIMES;-1;VICTIMS
VIOLENT;-1;VIOLENT
VIOLÉ;-1;VIOLATED
VIOLE;-1;VIOLATES
VIOLANT;-1;VIOLATING
VIOLATION;-1;VIOLATION
VIOLATIONS;-1;VIOLATIONS
VIOLANT;-1;VIOLATING
VIOLATOR;-1;VIOLATOR
CONTREVENANTS;-1;OFFENDERS
VIOLENCE;-1;VIOLENCE
VIOLENTE;-1;VIOLENT
VIOLEMMENT;-1;VIOLENTLY
